 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
020118G,BRISTOL UNIFORMS LTD,413062/714,1,"156,759.47",CLOTHING,05/01/2018,"156,759.47",Procurement,Clothing
201217K,BT GLOBAL SERVICES,458610,1,"14,497.63",MAINTENANCE & SUPPORT,05/01/2018,"14,497.63",Information and Communication Technology,ICT
201217K,THE KINGDOM GROUP LT T/A KINGS,47402,1,693,FRS STAFF AGENCY,05/01/2018,693,Communications,Human Resources
800108318,*BURLINGTON UNIFORMS LTD,475744,1,273.6,UNIFORMS - POMS,05/01/2018,"1,641.60",Procurement,Clothing
800108318,*BURLINGTON UNIFORMS LTD,475744,2,"1,368.00",UNIFORMS - POMS,05/01/2018,,Procurement,Clothing
211217K,*HOMEPACK LTD,47949,1,104.4,OPERATIONAL EQUIP-PURCHASE,05/01/2018,269.2,Fire Stations (North West),Emergency Services
211217K,*HOMEPACK LTD,47949,2,164.8,OPERATIONAL EQUIP-PURCHASE,05/01/2018,,Fire Stations (North West),Emergency Services
201217K,COSTELLO & SONS LIMITED,50445,1,319,UNIFORMS - POMS,05/01/2018,"1,186.50",Procurement,Clothing
201217K,COSTELLO & SONS LIMITED,50445,2,194.5,UNIFORMS - POMS,05/01/2018,,Procurement,Clothing
201217K,COSTELLO & SONS LIMITED,50445,3,478.5,UNIFORMS - POMS,05/01/2018,,Procurement,Clothing
201217K,COSTELLO & SONS LIMITED,50445,4,194.5,UNIFORMS - POMS,05/01/2018,,Procurement,Clothing
201217K,COSTELLO & SONS LIMITED,50446,1,159.5,UNIFORMS - POMS,05/01/2018,319,Procurement,Clothing
201217K,COSTELLO & SONS LIMITED,50446,2,159.5,UNIFORMS - POMS,05/01/2018,,Procurement,Clothing
211217K,SOUTHWARK CATHEDRAL ENTERPRISE,5170,1,527.5,HIRE OF FACILITIES,05/01/2018,527.5,Technical and Service Support,Facilities & Management Services
201217K,THE FULKER CONSULTANCY LIMITED,5178,1,"40,446.55",PROF FEES-MISCELLANEOUS,05/01/2018,"40,446.55",Technical and Service Support,Consultancy
201217K,THE FULKER CONSULTANCY LIMITED,5179,1,"2,300.00",PROF FEES-MISCELLANEOUS,05/01/2018,"2,300.00",Technical and Service Support,Consultancy
201217K,FAHEY BUILDERS LTD,5446,1,"5,295.00",REACTIVE SMALL WORKS AND PROJ,05/01/2018,"5,295.00",Technical and Service Support,Consultancy
211217K,DEALERSHIP SERVICES LTD,5741,1,74.55,CLOTHING,05/01/2018,631.55,Community Safety,Consultancy
211217K,DEALERSHIP SERVICES LTD,5741,2,149.1,CLOTHING,05/01/2018,,Community Safety,Consultancy
211217K,DEALERSHIP SERVICES LTD,5741,3,230.8,CLOTHING,05/01/2018,,Community Safety,"Works - Construction, R&M"
211217K,DEALERSHIP SERVICES LTD,5741,4,57.7,CLOTHING,05/01/2018,,Community Safety,Vehicle Management
211217K,DEALERSHIP SERVICES LTD,5741,5,15.5,CLOTHING,05/01/2018,,Community Safety,Vehicle Management
211217K,DEALERSHIP SERVICES LTD,5741,6,15.5,CLOTHING,05/01/2018,,Community Safety,Vehicle Management
211217K,DEALERSHIP SERVICES LTD,5741,7,15.5,CLOTHING,05/01/2018,,Community Safety,"Works - Construction, R&M"
211217K,DEALERSHIP SERVICES LTD,5741,8,15.5,CLOTHING,05/01/2018,,Community Safety,Consultancy
211217K,DEALERSHIP SERVICES LTD,5741,9,15.5,CLOTHING,05/01/2018,,Community Safety,Consultancy
211217K,DEALERSHIP SERVICES LTD,5741,10,15.5,CLOTHING,05/01/2018,,Community Safety,Consultancy
211217K,DEALERSHIP SERVICES LTD,5741,11,21.45,CLOTHING,05/01/2018,,Community Safety,Human Resources
211217K,DEALERSHIP SERVICES LTD,5741,12,4.95,CLOTHING,05/01/2018,,Community Safety,Environmental Services
211217K,DATABAC GROUP,58115,1,"3,900.00",STATIONERY CONSUMABLES,05/01/2018,"3,900.00",HR Management,Stationery
221217K,THE HEIGHTEC GROUP LTD========,60311,1,"1,121.94",PROTECTIVE EQUIPT - PARTS,05/01/2018,"4,258.63",Technical and Service Support,Emergency Services
221217K,THE HEIGHTEC GROUP LTD========,60311,2,"3,136.69",PROTECTIVE EQUIPMENT,05/01/2018,,Technical and Service Support,Emergency Services
181217K,CAPITA SECURE INFO SOLUTIONS,6060028065,1,"71,238.50",SOFTWARE BESPOKE,05/01/2018,"71,238.50",Information and Communication Technology,ICT
211217K,FOCUS & VISION TECHNOLOGY LTD,60711,1,"1,147.58",MEDICAL EXPENSES CONTRACT,05/01/2018,"1,147.58",HR Management,Human Resources
211217K,CARPETS & FLOOR COVERS DIRECT,6072,1,695,REACTIVE SMALL WORKS AND PROJ,05/01/2018,695,Technical and Service Support,Works - Construction
211217K,BURO HAPPOLD LIMITED,7066173,1,"4,800.00",CONSULTANTS,05/01/2018,"4,800.00",Fire Engineering & Specialist Fire Safety,Consultancy
211217K,BURO HAPPOLD LIMITED,7066486,1,"8,400.00",CONSULTANTS,05/01/2018,"8,400.00",Fire Engineering & Specialist Fire Safety,Consultancy
211217K,BURO HAPPOLD LIMITED,7066487,1,"3,600.00",CONSULTANTS,05/01/2018,"3,600.00",Fire Engineering & Specialist Fire Safety,Consultancy
211217K,TRY & LILLY LTD,71725,1,379.5,UNIFORMS - POMS,05/01/2018,379.5,Procurement,Clothing
020118K,GAS & AIR SERVICES (UK),7405,1,705,REPAIR & MAINTENANCE,05/01/2018,705,Technical and Service Support,Furniture & Soft Furnishings
701756,ALPHABET (GB) LIMITED,80151052/1,1,104.38,LEASE CAR CHARGES,05/01/2018,300,Procurement,Vehicle Management
701756,ALPHABET (GB) LIMITED,80151052/1,2,195.62,P/PAYMTS-CAR LEASG-RENTAL,05/01/2018,,Procurement,Vehicle Management
201217K,PAGEONE COMMUNICATIONS LIMITED,80583361,1,450,PAGING EQUIPMENT & SERVICES,05/01/2018,450,Information and Communication Technology,ICT
201217K,FIRE SERVICE COLLEGE LTD,811479,1,"4,250.00",HIRE OF FACILITIES,05/01/2018,"4,250.00",Operational Resilience,Facilities & Management Services
221217K,FIRE SERVICE COLLEGE LTD,811482,1,"2,103.33",DEVELOPMENT,05/01/2018,"2,103.33",Development and Training,Human Resources
211217K,FIRE SERVICE COLLEGE LTD,811485,1,"16,824.14",HIRE OF FACILITIES,05/01/2018,"16,824.14",Operational Resilience,Facilities & Management Services
020118K,FIRE SERVICE COLLEGE LTD,811504,1,"3,855.56",DEVELOPMENT,05/01/2018,"3,855.56",Development and Training,Human Resources
800107764,HAYS SPECIALIST RECRUITMENT,821407,1,610.75,FRS STAFF AGENCY,05/01/2018,610.75,Community Safety,Human Resources
800107781,HAYS SPECIALIST RECRUITMENT,821408,1,843.85,FRS STAFF AGENCY,05/01/2018,843.85,Technical and Service Support,Human Resources
800107798,HAYS SPECIALIST RECRUITMENT,821409,1,610.75,FRS STAFF AGENCY,05/01/2018,610.75,Finance Services,Human Resources
800107783,HAYS SPECIALIST RECRUITMENT,821410,1,488.6,FRS STAFF AGENCY,05/01/2018,488.6,Technical Support & Performance,Human Resources
800107827,HAYS SPECIALIST RECRUITMENT,821411,1,592.9,FRS STAFF AGENCY,05/01/2018,592.9,Technical and Service Support,Human Resources
800107772,HAYS SPECIALIST RECRUITMENT,821412,1,603.4,FRS STAFF AGENCY,05/01/2018,603.4,Procurement,Human Resources
800107808,HAYS SPECIALIST RECRUITMENT,821414,1,474.32,FRS STAFF AGENCY,05/01/2018,474.32,Technical and Service Support,Human Resources
800107809,HAYS SPECIALIST RECRUITMENT,821415,1,492.97,FRS STAFF AGENCY,05/01/2018,492.97,HR Management,Human Resources
800107825,HAYS SPECIALIST RECRUITMENT,821416,1,588.26,FRS STAFF AGENCY,05/01/2018,588.26,Development and Training,Human Resources
800107774,HAYS SPECIALIST RECRUITMENT,821417,1,527.88,FRS STAFF AGENCY,05/01/2018,527.88,Technical Support & Performance,Human Resources
800107828,HAYS SPECIALIST RECRUITMENT,821418,1,856.65,FRS STAFF AGENCY,05/01/2018,856.65,Information and Communication Technology,Human Resources
800107830,HAYS SPECIALIST RECRUITMENT,821419,1,603.4,FRS STAFF AGENCY,05/01/2018,603.4,HR Management,Human Resources
800107775,HAYS SPECIALIST RECRUITMENT,821420,1,"1,300.50",FRS STAFF AGENCY,05/01/2018,"1,300.50",Operational Resilience,Human Resources
800107811,HAYS SPECIALIST RECRUITMENT,821421,1,506.31,FRS STAFF AGENCY,05/01/2018,506.31,Technical Support & Performance,Human Resources
800107802,HAYS SPECIALIST RECRUITMENT,821423,1,864.14,FRS STAFF AGENCY,05/01/2018,864.14,Information and Communication Technology,Human Resources
800107804,HAYS SPECIALIST RECRUITMENT,821424,1,807.91,FRS STAFF AGENCY,05/01/2018,807.91,National Operational Guidance Project,Human Resources
800107829,HAYS SPECIALIST RECRUITMENT,821425,1,610.75,FRS STAFF AGENCY,05/01/2018,610.75,Fire Stations (South West),Human Resources
800107803,HAYS SPECIALIST RECRUITMENT,821426,1,592.9,FRS STAFF AGENCY,05/01/2018,592.9,Fire Stations (North West),Human Resources
800107823,HAYS SPECIALIST RECRUITMENT,821427,1,545.31,FRS STAFF AGENCY,05/01/2018,545.31,Central Operations,Human Resources
800107817,HAYS SPECIALIST RECRUITMENT,821428,1,736.76,FRS STAFF AGENCY,05/01/2018,736.76,Communications,Human Resources
800107800,HAYS SPECIALIST RECRUITMENT,821429,1,610.75,FRS STAFF AGENCY,05/01/2018,610.75,Technical Support & Performance,Human Resources
800107776,HAYS SPECIALIST RECRUITMENT,821430,1,691.04,FRS STAFF AGENCY,05/01/2018,691.04,Information and Communication Technology,Human Resources
800107807,HAYS SPECIALIST RECRUITMENT,821431,1,488.6,FRS STAFF AGENCY,05/01/2018,488.6,Technical Support & Performance,Human Resources
800107837,HAYS SPECIALIST RECRUITMENT,821432,1,"1,063.92",FRS STAFF AGENCY,05/01/2018,"1,063.92",Development and Training,Human Resources
800107778,HAYS SPECIALIST RECRUITMENT,821433,1,"1,443.83",FRS STAFF AGENCY,05/01/2018,"1,443.83",Legal & Democratic Services,Human Resources
800107799,HAYS SPECIALIST RECRUITMENT,821434,1,610.75,FRS STAFF AGENCY,05/01/2018,610.75,Legal & Democratic Services,Human Resources
800107832,HAYS SPECIALIST RECRUITMENT,821435,1,"1,683.65",FRS STAFF AGENCY,05/01/2018,"1,683.65",Information and Communication Technology,Human Resources
800107768,HAYS SPECIALIST RECRUITMENT,821436,1,610.75,FRS STAFF AGENCY,05/01/2018,610.75,Community Safety,Human Resources
800107792,HAYS SPECIALIST RECRUITMENT,821437,1,864.15,FRS STAFF AGENCY,05/01/2018,864.15,Information and Communication Technology,Human Resources
800107836,HAYS SPECIALIST RECRUITMENT,821438,1,"1,683.65",FRS STAFF AGENCY,05/01/2018,"1,683.65",Information and Communication Technology,Human Resources
800107810,HAYS SPECIALIST RECRUITMENT,821439,1,727.65,FRS STAFF AGENCY,05/01/2018,727.65,Information and Communication Technology,Human Resources
800107819,HAYS SPECIALIST RECRUITMENT,821440,1,610.75,FRS STAFF AGENCY,05/01/2018,610.75,Grenfell,Human Resources
800107796,HAYS SPECIALIST RECRUITMENT,821441,1,676.61,FRS STAFF AGENCY,05/01/2018,676.61,Finance Services,Human Resources
800107769,HAYS SPECIALIST RECRUITMENT,821442,1,"1,292.32",FRS STAFF AGENCY,05/01/2018,"1,292.32",Legal & Democratic Services,Human Resources
800107806,HAYS SPECIALIST RECRUITMENT,821443,1,939.4,FRS STAFF AGENCY,05/01/2018,939.4,Grenfell,Human Resources
800107789,HAYS SPECIALIST RECRUITMENT,821444,1,610.75,FRS STAFF AGENCY,05/01/2018,610.75,Technical Support & Performance,Human Resources
800107815,HAYS SPECIALIST RECRUITMENT,821445,1,614.6,FRS STAFF AGENCY,05/01/2018,614.6,Fire Stations (South East),Human Resources
800107838,HAYS SPECIALIST RECRUITMENT,821446,1,488.6,FRS STAFF AGENCY,05/01/2018,488.6,Development and Training,Human Resources
800107835,HAYS SPECIALIST RECRUITMENT,821447,1,610.75,FRS STAFF AGENCY,05/01/2018,610.75,HR Management,Human Resources
800107831,HAYS SPECIALIST RECRUITMENT,821448,1,"1,683.65",FRS STAFF AGENCY,05/01/2018,"1,683.65",Information and Communication Technology,Human Resources
800107813,HAYS SPECIALIST RECRUITMENT,821450,1,603.4,FRS STAFF AGENCY,05/01/2018,603.4,Procurement,Human Resources
800107812,HAYS SPECIALIST RECRUITMENT,821451,1,843.85,FRS STAFF AGENCY,05/01/2018,843.85,National Operational Guidance Project,Human Resources
800107790,HAYS SPECIALIST RECRUITMENT,821452,1,864.14,FRS STAFF AGENCY,05/01/2018,864.14,Information and Communication Technology,Human Resources
800107805,HAYS SPECIALIST RECRUITMENT,821454,1,"1,300.50",FRS STAFF AGENCY,05/01/2018,"1,300.50",Operational Resilience,Human Resources
800107763,HAYS SPECIALIST RECRUITMENT,821455,1,567.1,FRS STAFF AGENCY,05/01/2018,567.1,Development and Training,Human Resources
800107771,HAYS SPECIALIST RECRUITMENT,821456,1,641.29,FRS STAFF AGENCY,05/01/2018,641.29,Procurement,Human Resources
800107795,HAYS SPECIALIST RECRUITMENT,821457,1,402.6,FRS STAFF AGENCY,05/01/2018,402.6,Procurement,Human Resources
800107814,HAYS SPECIALIST RECRUITMENT,821458,1,610.75,FRS STAFF AGENCY,05/01/2018,610.75,Technical Support & Performance,Human Resources
800107780,HAYS SPECIALIST RECRUITMENT,821459,1,"1,506.40",FRS STAFF AGENCY,05/01/2018,"1,506.40",Change to LFEPA Governance,Human Resources
800107822,HAYS SPECIALIST RECRUITMENT,821460,1,"2,376.25",FRS STAFF AGENCY,05/01/2018,"2,376.25",Procurement,Human Resources
800107786,HAYS SPECIALIST RECRUITMENT,821461,1,610.75,FRS STAFF AGENCY,05/01/2018,610.75,Fire Stations (South West),Human Resources
800107820,HAYS SPECIALIST RECRUITMENT,821462,1,864.15,FRS STAFF AGENCY,05/01/2018,864.15,Information and Communication Technology,Human Resources
800107840,HAYS SPECIALIST RECRUITMENT,821463,1,523.5,FRS STAFF AGENCY,05/01/2018,523.5,Technical Support & Performance,Human Resources
800107834,HAYS SPECIALIST RECRUITMENT,821464,1,562.76,FRS STAFF AGENCY,05/01/2018,562.76,Fire Stations (North West),Human Resources
800107782,HAYS SPECIALIST RECRUITMENT,821465,1,482.72,FRS STAFF AGENCY,05/01/2018,482.72,Procurement,Human Resources
800107794,HAYS SPECIALIST RECRUITMENT,821466,1,610.74,FRS STAFF AGENCY,05/01/2018,610.74,Procurement,Human Resources
800107833,HAYS SPECIALIST RECRUITMENT,821467,1,376.02,FRS STAFF AGENCY,05/01/2018,376.02,Community Safety,Human Resources
800107791,HAYS SPECIALIST RECRUITMENT,821468,1,723.1,FRS STAFF AGENCY,05/01/2018,723.1,Information and Communication Technology,Human Resources
800107839,HAYS SPECIALIST RECRUITMENT,821469,1,610.75,FRS STAFF AGENCY,05/01/2018,610.75,HR Management,Human Resources
800107793,HAYS SPECIALIST RECRUITMENT,821470,1,842.2,FRS STAFF AGENCY,05/01/2018,842.2,Legal & Democratic Services,Human Resources
800107773,HAYS SPECIALIST RECRUITMENT,821471,1,675.68,FRS STAFF AGENCY,05/01/2018,675.68,Technical and Service Support,Human Resources
800107824,HAYS SPECIALIST RECRUITMENT,821472,1,946.95,FRS STAFF AGENCY,05/01/2018,946.95,Procurement,Human Resources
800107801,HAYS SPECIALIST RECRUITMENT,821473,1,610.75,FRS STAFF AGENCY,05/01/2018,610.75,Fire Stations (North West),Human Resources
800107797,HAYS SPECIALIST RECRUITMENT,821474,1,665.94,FRS STAFF AGENCY,05/01/2018,665.94,Central Operations,Human Resources
800107818,HAYS SPECIALIST RECRUITMENT,821475,1,839.3,FRS STAFF AGENCY,05/01/2018,839.3,Information and Communication Technology,Human Resources
800107777,HAYS SPECIALIST RECRUITMENT,821476,1,610.75,FRS STAFF AGENCY,05/01/2018,610.75,Fire Stations (South West),Human Resources
800107787,HAYS SPECIALIST RECRUITMENT,821477,1,540.95,FRS STAFF AGENCY,05/01/2018,540.95,Technical Support & Performance,Human Resources
800107766,HAYS SPECIALIST RECRUITMENT,821478,1,603.4,FRS STAFF AGENCY,05/01/2018,603.4,Technical Support & Performance,Human Resources
800107770,HAYS SPECIALIST RECRUITMENT,821479,1,618.45,FRS STAFF AGENCY,05/01/2018,618.45,Information and Communication Technology,Human Resources
800107767,HAYS SPECIALIST RECRUITMENT,821480,1,781.44,FRS STAFF AGENCY,05/01/2018,781.44,Community Safety,Human Resources
800107816,HAYS SPECIALIST RECRUITMENT,821481,1,757.12,FRS STAFF AGENCY,05/01/2018,757.12,HR Management,Human Resources
800107826,HAYS SPECIALIST RECRUITMENT,821482,1,501.12,FRS STAFF AGENCY,05/01/2018,501.12,National Operational Guidance Project,Human Resources
800107821,HAYS SPECIALIST RECRUITMENT,821483,1,610.75,FRS STAFF AGENCY,05/01/2018,610.75,Grenfell,Human Resources
800107765,HAYS SPECIALIST RECRUITMENT,821484,1,603.4,FRS STAFF AGENCY,05/01/2018,603.4,Technical Support & Performance,Human Resources
800107845,HAYS SPECIALIST RECRUITMENT,821485,1,603.4,FRS STAFF AGENCY,05/01/2018,603.4,Procurement,Human Resources
800107841,HAYS SPECIALIST RECRUITMENT,821488,1,488.6,FRS STAFF AGENCY,05/01/2018,488.6,Legal & Democratic Services,Human Resources
800107848,HAYS SPECIALIST RECRUITMENT,821489,1,614.6,FRS STAFF AGENCY,05/01/2018,614.6,Fire Stations (South East),Human Resources
800107842,HAYS SPECIALIST RECRUITMENT,821490,1,939.4,FRS STAFF AGENCY,05/01/2018,939.4,Procurement,Human Resources
800107846,HAYS SPECIALIST RECRUITMENT,821491,1,488.6,FRS STAFF AGENCY,05/01/2018,488.6,Technical Support & Performance,Human Resources
800107843,HAYS SPECIALIST RECRUITMENT,821492,1,"2,376.25",FRS STAFF AGENCY,05/01/2018,"2,376.25",Procurement,Human Resources
800108015,HAYS SPECIALIST RECRUITMENT,827008,1,592.9,FRS STAFF AGENCY,05/01/2018,592.9,HR Management,Human Resources
800108028,HAYS SPECIALIST RECRUITMENT,827010,1,592.9,FRS STAFF AGENCY,05/01/2018,592.9,HR Management,Human Resources
800108029,HAYS SPECIALIST RECRUITMENT,827016,1,592.9,FRS STAFF AGENCY,05/01/2018,592.9,Technical Support & Performance,Human Resources
800108016,HAYS SPECIALIST RECRUITMENT,827017,1,592.9,FRS STAFF AGENCY,05/01/2018,592.9,Technical Support & Performance,Human Resources
800108031,HAYS SPECIALIST RECRUITMENT,827018,1,592.9,FRS STAFF AGENCY,05/01/2018,592.9,Technical Support & Performance,Human Resources
800108628,HAYS SPECIALIST RECRUITMENT,827021,1,260.1,FRS STAFF AGENCY,05/01/2018,260.1,Operational Resilience,Human Resources
800108022,HAYS SPECIALIST RECRUITMENT,827026,1,807.9,FRS STAFF AGENCY,05/01/2018,807.9,National Operational Guidance Project,Human Resources
800108026,HAYS SPECIALIST RECRUITMENT,827028,1,"1,211.85",FRS STAFF AGENCY,05/01/2018,"1,211.85",National Operational Guidance Project,Human Resources
800108047,HAYS SPECIALIST RECRUITMENT,827030,1,559.02,FRS STAFF AGENCY,05/01/2018,559.02,HR Management,Human Resources
800108040,HAYS SPECIALIST RECRUITMENT,827032,1,592.9,FRS STAFF AGENCY,05/01/2018,592.9,HR Management,Human Resources
800108043,HAYS SPECIALIST RECRUITMENT,827033,1,592.9,FRS STAFF AGENCY,05/01/2018,592.9,HR Management,Human Resources
800108025,HAYS SPECIALIST RECRUITMENT,827034,1,592.9,FRS STAFF AGENCY,05/01/2018,592.9,HR Management,Human Resources
800108038,HAYS SPECIALIST RECRUITMENT,827035,1,592.9,FRS STAFF AGENCY,05/01/2018,592.9,HR Management,Human Resources
800108036,HAYS SPECIALIST RECRUITMENT,827036,1,592.9,FRS STAFF AGENCY,05/01/2018,592.9,HR Management,Human Resources
800108033,HAYS SPECIALIST RECRUITMENT,827037,1,592.9,FRS STAFF AGENCY,05/01/2018,592.9,HR Management,Human Resources
800108048,HAYS SPECIALIST RECRUITMENT,827038,1,592.9,FRS STAFF AGENCY,05/01/2018,592.9,HR Management,Human Resources
800108045,HAYS SPECIALIST RECRUITMENT,827039,1,592.9,FRS STAFF AGENCY,05/01/2018,592.9,HR Management,Human Resources
800108023,HAYS SPECIALIST RECRUITMENT,827040,1,592.9,FRS STAFF AGENCY,05/01/2018,592.9,HR Management,Human Resources
800108018,HAYS SPECIALIST RECRUITMENT,827044,1,362.09,FRS STAFF AGENCY,05/01/2018,362.09,Central Operations,Human Resources
800108011,HAYS SPECIALIST RECRUITMENT,827061,1,592.9,FRS STAFF AGENCY,05/01/2018,592.9,Technical Support & Performance,Human Resources
800108019,HAYS SPECIALIST RECRUITMENT,827064,1,603.4,FRS STAFF AGENCY,05/01/2018,603.4,Information and Communication Technology,Human Resources
800108042,HAYS SPECIALIST RECRUITMENT,827069,1,474.32,FRS STAFF AGENCY,05/01/2018,474.32,Technical Support & Performance,Human Resources
800108037,HAYS SPECIALIST RECRUITMENT,827071,1,592.9,FRS STAFF AGENCY,05/01/2018,592.9,Technical Support & Performance,Human Resources
800108027,HAYS SPECIALIST RECRUITMENT,827072,1,592.9,FRS STAFF AGENCY,05/01/2018,592.9,Technical Support & Performance,Human Resources
800108039,HAYS SPECIALIST RECRUITMENT,827073,1,355.74,FRS STAFF AGENCY,05/01/2018,355.74,Technical Support & Performance,Human Resources
800108041,HAYS SPECIALIST RECRUITMENT,827074,1,592.9,FRS STAFF AGENCY,05/01/2018,592.9,Technical Support & Performance,Human Resources
800108046,HAYS SPECIALIST RECRUITMENT,827075,1,592.9,FRS STAFF AGENCY,05/01/2018,592.9,Technical Support & Performance,Human Resources
800108013,HAYS SPECIALIST RECRUITMENT,827076,1,592.9,FRS STAFF AGENCY,05/01/2018,592.9,Technical Support & Performance,Human Resources
800108044,HAYS SPECIALIST RECRUITMENT,827077,1,592.9,FRS STAFF AGENCY,05/01/2018,592.9,Technical Support & Performance,Human Resources
800108034,HAYS SPECIALIST RECRUITMENT,827078,1,592.9,FRS STAFF AGENCY,05/01/2018,592.9,Technical Support & Performance,Human Resources
800108021,HAYS SPECIALIST RECRUITMENT,827084,1,864.15,FRS STAFF AGENCY,05/01/2018,864.15,Information and Communication Technology,Human Resources
800108024,HAYS SPECIALIST RECRUITMENT,827086,1,592.9,FRS STAFF AGENCY,05/01/2018,592.9,Technical Support & Performance,Human Resources
800108035,HAYS SPECIALIST RECRUITMENT,827087,1,474.32,FRS STAFF AGENCY,05/01/2018,474.32,Technical Support & Performance,Human Resources
800108012,HAYS SPECIALIST RECRUITMENT,827088,1,592.9,FRS STAFF AGENCY,05/01/2018,592.9,Technical Support & Performance,Human Resources
800108032,HAYS SPECIALIST RECRUITMENT,827089,1,592.9,FRS STAFF AGENCY,05/01/2018,592.9,Technical Support & Performance,Human Resources
800108017,HAYS SPECIALIST RECRUITMENT,827096,1,614.6,FRS STAFF AGENCY,05/01/2018,614.6,Fire Stations (South East),Human Resources
800108010,HAYS SPECIALIST RECRUITMENT,827105,1,614.95,FRS STAFF AGENCY,05/01/2018,614.95,Technical and Service Support,Human Resources
800108009,HAYS SPECIALIST RECRUITMENT,827113,1,"1,424.48",FRS STAFF AGENCY,05/01/2018,"1,424.48",Communications,Human Resources
800108030,HAYS SPECIALIST RECRUITMENT,827115,1,727.82,FRS STAFF AGENCY,05/01/2018,727.82,Legal & Democratic Services,Human Resources
800108014,HAYS SPECIALIST RECRUITMENT,827116,1,727.82,FRS STAFF AGENCY,05/01/2018,727.82,Legal & Democratic Services,Human Resources
800108627,HAYS SPECIALIST RECRUITMENT,827133,1,260.1,FRS STAFF AGENCY,05/01/2018,260.1,Operational Resilience,Human Resources
211217K,IRG ADVISORS LLP,856539,1,"20,333.36",FRS STAFF AGENCY,05/01/2018,"20,333.36",HR Management,Human Resources
221217K,NORTHUMBRIAN WATER LTD,914128221,1,305.98,CURRENT HYDRANT COSTS,05/01/2018,305.98,Procurement,Works - Construction
221217K,NORTHUMBRIAN WATER LTD,91413485X,1,"1,072.30",CURRENT HYDRANT COSTS,05/01/2018,"1,072.30",Procurement,Works - Construction
221217K,NORTHUMBRIAN WATER LTD,914134884,1,"1,072.30",CURRENT HYDRANT COSTS,05/01/2018,"1,072.30",Procurement,Works - Construction
020118K,TWO SERVICES LTD,97152,1,787.5,CATERING EQUIPMENT,05/01/2018,787.5,Fire Stations (South West),Catering
191217K,ASTEC SURVEYS LIMITED,ASL-17-311,1,295,REACTIVE ASBESTOS,05/01/2018,295,Technical and Service Support,Works - Construction
191217K,ASTEC SURVEYS LIMITED,ASL-17-312,1,"1,105.00",DEVELOPMENT  EXPENSES-CONTRACT,05/01/2018,"1,105.00",Technical and Service Support,Environmental Services
020118G,GMO GLOBALSIGN LTD,BM20171200499630,1,283,SOFTWARE BESPOKE,05/01/2018,283,Information and Communication Technology,ICT
020118K,THAMES WATER UTILITIES LTD,CBA1711205,1,348,CURRENT HYDRANT COSTS,05/01/2018,348,Procurement,Works - Construction
020118K,THAMES WATER UTILITIES LTD,CBA1711207,1,"1,273.00",CURRENT HYDRANT COSTS,05/01/2018,"1,273.00",Procurement,Works - Construction
800108457,ALLSTAR BUSINESS SOLUTIONS LTD,E2009125444,1,609.62,FUEL,05/01/2018,"15,244.50",Fire Stations (South West),Vehicle Management
800108457,ALLSTAR BUSINESS SOLUTIONS LTD,E2009125444,2,458.99,FUEL,05/01/2018,,Fire Stations (North West),Vehicle Management
800108457,ALLSTAR BUSINESS SOLUTIONS LTD,E2009125444,3,456.99,FUEL,05/01/2018,,Procurement,Vehicle Management
800108457,ALLSTAR BUSINESS SOLUTIONS LTD,E2009125444,4,378.63,FUEL,05/01/2018,,Fire Stations (North West),Vehicle Management
800108457,ALLSTAR BUSINESS SOLUTIONS LTD,E2009125444,5,354.55,FUEL,05/01/2018,,Fire Stations (North West),Vehicle Management
800108457,ALLSTAR BUSINESS SOLUTIONS LTD,E2009125444,6,339.04,FUEL,05/01/2018,,Fire Stations (North East),Vehicle Management
800108457,ALLSTAR BUSINESS SOLUTIONS LTD,E2009125444,7,328.63,FUEL,05/01/2018,,Fire Stations (South West),Vehicle Management
800108457,ALLSTAR BUSINESS SOLUTIONS LTD,E2009125444,8,302.28,FUEL,05/01/2018,,Fire Stations (North West),Vehicle Management
800108457,ALLSTAR BUSINESS SOLUTIONS LTD,E2009125444,9,298.99,FUEL,05/01/2018,,Fire Stations (North West),Vehicle Management
800108457,ALLSTAR BUSINESS SOLUTIONS LTD,E2009125444,10,287.12,FUEL,05/01/2018,,Fire Stations (North East),Vehicle Management
800108457,ALLSTAR BUSINESS SOLUTIONS LTD,E2009125444,11,266.96,FUEL,05/01/2018,,Fire Stations (North East),Vehicle Management
800108457,ALLSTAR BUSINESS SOLUTIONS LTD,E2009125444,12,261.2,FUEL,05/01/2018,,Fire Stations (South West),Vehicle Management
800108457,ALLSTAR BUSINESS SOLUTIONS LTD,E2009125444,13,260.84,FUEL,05/01/2018,,Fire Stations (North West),Vehicle Management
800108457,ALLSTAR BUSINESS SOLUTIONS LTD,E2009125444,14,255.59,FUEL,05/01/2018,,Fire Stations (North East),Vehicle Management
800108457,ALLSTAR BUSINESS SOLUTIONS LTD,E2009125444,15,248.91,FUEL,05/01/2018,,Fire Stations (North West),Vehicle Management
800108457,ALLSTAR BUSINESS SOLUTIONS LTD,E2009125444,16,243.41,FUEL,05/01/2018,,Fire Stations (North East),Vehicle Management
800108457,ALLSTAR BUSINESS SOLUTIONS LTD,E2009125444,17,243.13,FUEL,05/01/2018,,Fire Stations (North East),Vehicle Management
