Order Number,Line Number,Date,Order value,Order Description,Location,Supplier,Unit Cost,Order Quantity,Line Cost,Order Number Grouped,Total Order Cost
ITM/01896,1,11/30/15,7107.05,TIGER STANDARD MAINTENANCE RENEWAL 13.1.16 - 12.1.17,IT NETWORK GROUP (1 US),TIGER COMMUNICATIONS PLC,"7,107.05",1.00,"7,107.05",ITM/01896,"7,107.05"
ITM/01902,1,12/18/15,5970.00,COMTRADE STANDARD 5 X 8 SUPPORT 16.1.16 TO 15.1.17,IT BUSINESS SOLUTIONS (1 US),ESTEEM SYSTEMS LTD============,"5,970.00",1.00,"5,970.00",ITM/01902,"5,970.00"
ITM/01903,1,12/21/15,7596.00,1 YEAR RENEWAL - VEEAM MANAGEMENT PACK ENTERPRISE PLUS FOR,IT BUSINESS SOLUTIONS (1 US),PHOENIX SOFTWARE LTD==========,75.96,100.00,"7,596.00",ITM/01903,"7,596.00"
ITS/14313,1,10/5/15,7640.22,HP PROLIANT DL360 GEN9 8SFF CONFIGURE-TO-ORDER SERVER,IT CONTRACT MANAGEMNT (1 US),ESTEEM SYSTEMS LTD============,855.34,2.00,"1,710.68",ITS/14313,"7,640.22"
ITS/14313,2,10/5/15,7640.22,HP PROLIANT DL360 GEN9 8SFF CONFIGURE-TO-ORDER SERVER EUROPE,IT CONTRACT MANAGEMNT (1 US),ESTEEM SYSTEMS LTD============,0.00,1.00,0.00,,
ITS/14313,3,10/5/15,7640.22,HP DL360 GEN9 INTEL XEON E5-2650V3 (2.3GHZ/10-CORE/25MB/105W,IT CONTRACT MANAGEMNT (1 US),ESTEEM SYSTEMS LTD============,962.24,2.00,"1,924.48",,
ITS/14313,4,10/5/15,7640.22,HP 16GB (1X16GB) DUAL RANK X4 DDR4-2133 CAS-15-15-15,IT CONTRACT MANAGEMNT (1 US),ESTEEM SYSTEMS LTD============,113.94,2.00,227.88,,
ITS/14313,5,10/5/15,7640.22,HP 16GB (1X16GB) DUAL RANK X4 DDR4-2133 CAS-15-15-15,IT CONTRACT MANAGEMNT (1 US),ESTEEM SYSTEMS LTD============,0.00,2.00,0.00,,
ITS/14313,6,10/5/15,7640.22,HP 80GB 6G SATA VE 2.5IN SC EB SSD: 734360-B21,IT CONTRACT MANAGEMNT (1 US),ESTEEM SYSTEMS LTD============,152.58,2.00,305.16,,
ITS/14313,7,10/5/15,7640.22,HP 80GB 6G SATA VE 2.5IN SC EB SSD FACTORY INTEGRATED:,IT CONTRACT MANAGEMNT (1 US),ESTEEM SYSTEMS LTD============,0.00,2.00,0.00,,
ITS/14313,8,10/5/15,7640.22,HP DL360 GEN9 SFF EMBEDDED SATA CABLE: 766207-B21,IT CONTRACT MANAGEMNT (1 US),ESTEEM SYSTEMS LTD============,29.88,2.00,59.76,,
ITS/14313,9,10/5/15,7640.22,HP DL360 GEN9 SFF EMBEDDED SATA CABLE FACTORY INTEGRATED:,IT CONTRACT MANAGEMNT (1 US),ESTEEM SYSTEMS LTD============,0.00,2.00,0.00,,
ITS/14313,10,10/5/15,7640.22,HP 500W FLEX SLOT PLATINUM HOT PLUG POWER SUPPLY KIT:,IT CONTRACT MANAGEMNT (1 US),ESTEEM SYSTEMS LTD============,130.37,4.00,521.48,,
ITS/14313,11,10/5/15,7640.22,HP 500W FLEX SLOT PLATINUM HOT PLUG POWER SUPPLY KIT FACTORY,IT CONTRACT MANAGEMNT (1 US),ESTEEM SYSTEMS LTD============,0.00,4.00,0.00,,
ITS/14313,12,10/5/15,7640.22,HP ILO ADVANCED INCLUDING 3YR 24X7 TECH SUPPORT & UPDATES,IT CONTRACT MANAGEMNT (1 US),ESTEEM SYSTEMS LTD============,242.27,2.00,484.54,,
ITS/14313,13,10/5/15,7640.22,HP ILO ADVANCED INCLUDING 3YR 24X7 TECH SUPPORT AND UPDATES,IT CONTRACT MANAGEMNT (1 US),ESTEEM SYSTEMS LTD============,0.00,2.00,0.00,,
ITS/14313,14,10/5/15,7640.22,"HP 3Y 24X7 DL360 GEN9 PROCARE SERVICE,PROLIANT DL360 GEN9,3Y",IT CONTRACT MANAGEMNT (1 US),ESTEEM SYSTEMS LTD============,"1,203.12",2.00,"2,406.24",,
ITS/14327,1,10/23/15,8000.00,PENETRATION TESTING OF INTERNET SERVICES FOLLOWING ISP,IT BUSINESS SOLUTIONS (1 US),RANDOMSTORM LTD,"8,000.00",1.00,"8,000.00",ITS/14327,"8,000.00"
ITS/14343,1,11/11/15,6250.00,SOFTWARE DEVELOPMENT -         ICT DEPARTMENT,IT BUSINESS SOLUTIONS (1 US),MOORE STEPHENS CONSULTING LTD=,"1,000.00",3.75,"3,750.00",ITS/14343,"6,250.00"
ITS/14343,2,11/11/15,6250.00,SOFTWARE DEVELOPMENT -         ICT DEPARTMENT,IT BUSINESS SOLUTIONS (1 US),MOORE STEPHENS CONSULTING LTD=,"1,000.00",2.50,"2,500.00",,
ITS/14351,1,11/17/15,6854.64,PANASONIC VEHICLE MOUNTS RENAULT TRAFFICS PCPE-CDSLFS01,IT BUSINESS SOLUTIONS (1 US),INSIGHT DIRECT (UK) LTD=======,"1,316.16",4.00,"5,264.64",ITS/14351,"6,854.64"
ITS/14351,2,11/17/15,6854.64,PANASONIC TECHNICIANS 1 DAY CDS-TECHSO2,IT BUSINESS SOLUTIONS (1 US),INSIGHT DIRECT (UK) LTD=======,795.00,2.00,"1,590.00",,
PGS/09666,1,10/13/15,7866.72,BATTERY PACK NIMH (MERLIN),P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,99.80,60.00,"5,988.00",PGS/09666,"7,866.72"
PGS/09666,2,10/13/15,7866.72,ECB RECHARGEABLE BATTERY,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,117.42,16.00,"1,878.72",,
PGS/09671,1,10/14/15,6506.00,CHARGING HOSE,P.E. GROUP,GAS & AIR SERVICES (UK)=======,64.90,100.00,"6,490.00",PGS/09671,"6,506.00"
PGS/09671,2,10/14/15,6506.00,CARRIAGE,P.E. GROUP,GAS & AIR SERVICES (UK)=======,16.00,1.00,16.00,,
PGS/09675,1,10/16/15,6068.00,TO REPAIR 50 EPDS,P.E. GROUP,THERMO FISHER SCIENTIFIC MESST,121.00,50.00,"6,050.00",PGS/09675,"6,068.00"
PGS/09675,2,10/16/15,6068.00,CARRIAGE £13 + £5.00,P.E. GROUP,THERMO FISHER SCIENTIFIC MESST,18.00,1.00,18.00,,
PGS/09676,1,10/19/15,6007.30,IN-LINE VALVE HEAD KIT,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,8.10,20.00,162.00,PGS/09676,"6,007.30"
PGS/09676,2,10/19/15,6007.30,O RING M18,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,0.43,300.00,129.00,,
PGS/09676,3,10/19/15,6007.30,SPINDLE BEARING,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,3.00,20.00,60.00,,
PGS/09676,4,10/19/15,6007.30,CAPILLARY KIT. 15 YEAR FOR    TWIN PACK CYLINDERS,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,35.40,20.00,708.00,,
PGS/09676,5,10/19/15,6007.30,FPS 7000 FACEMASK - MASK BODY EPDM-M FPS 7000,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,28.37,20.00,567.40,,
PGS/09676,6,10/19/15,6007.30,ESA LDV - ATB ASSY,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,38.02,30.00,"1,140.60",,
PGS/09676,7,10/19/15,6007.30,ESA LDV - TAILPIECE SPACER,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,0.38,200.00,76.00,,
PGS/09676,8,10/19/15,6007.30,ESA LDV HOSE ASSY (SHORT),P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,22.60,100.00,"2,260.00",,
PGS/09676,9,10/19/15,6007.30,PSS7000 SECONDARY SUPPLY HOSE,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,43.26,5.00,216.30,,
PGS/09676,10,10/19/15,6007.30,PSS7000 CYLINDER STRAP        BUCKLE END,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,11.11,10.00,111.10,,
PGS/09676,11,10/19/15,6007.30,PSS7000 CYLINDER STRAP        LOOSE END,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,17.73,10.00,177.30,,
PGS/09676,12,10/19/15,6007.30,ROLLER BUCKLE GREY,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,1.79,100.00,179.20,,
PGS/09676,13,10/19/15,6007.30,LEAKY FEEDER CONNECTING CABLE FOR TELEMETRY REPEATERS,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,22.04,10.00,220.40,,
PGS/09707,1,11/4/15,7866.72,BATTERY PACK NIMH (MERLIN),P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,99.80,60.00,"5,988.00",PGS/09707,"7,866.72"
PGS/09707,2,11/4/15,7866.72,ECB RECHARGEABLE BATTERY,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,117.42,16.00,"1,878.72",,
PGS/09734,1,11/18/15,5625.00,RE-ENGINEERING GT SUITS,P.E. GROUP,RESPIREX======================,225.00,25.00,"5,625.00",PGS/09734,"5,625.00"
PGS/09751,1,11/26/15,6068.00,TO REPAIR 50 EPDS,P.E. GROUP,THERMO FISHER SCIENTIFIC MESST,121.00,50.00,"6,050.00",PGS/09751,"6,068.00"
PGS/09751,2,11/26/15,6068.00,CARRIAGE,P.E. GROUP,THERMO FISHER SCIENTIFIC MESST,18.00,1.00,18.00,,
PGS/09767,1,12/10/15,8803.68,BATTERY PACK NIMH (MERLIN),P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,99.80,60.00,"5,988.00",PGS/09767,"8,803.68"
PGS/09767,2,12/10/15,8803.68,ECB RECHARGEABLE BATTERY,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,117.42,16.00,"1,878.72",,
PGS/09767,3,12/10/15,8803.68,GENERIC REDUCER PISTON,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,9.76,96.00,936.96,,
PSP/20303,1,10/1/15,5996.46,REACIVE FLUE & HOT WATER HEATER BURNER REPLACEMENT-HAYES FS,HAYES FIRE STATION,ENGIE,"5,996.46",1.00,"5,996.46",PSP/20303,"5,996.46"
PSP/20305,1,10/1/15,7442.22,TEMPOARY AIR CONDITIONING * SUPERVISION JAN-MAR 15-STRATFORD,STRATFORD FIRE STATION,ENGIE,"7,442.22",1.00,"7,442.22",PSP/20305,"7,442.22"
PSP/20325,1,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY- ACTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,55.00,1.00,55.00,PSP/20325,"6,833.75"
PSP/20325,2,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY- LAMBETH FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,445.00,1.00,445.00,,
PSP/20325,3,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY- BARKING FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,125.00,1.00,125.00,,
PSP/20325,4,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY-BECKENHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,125.00,1.00,125.00,,
PSP/20325,5,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY- BRIXTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,165.00,1.00,165.00,,
PSP/20325,6,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY- CHINGFORD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,62.50,1.00,62.50,,
PSP/20325,7,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY- DEPTFORD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20325,8,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY- EAST GREENWICH FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,55.00,1.00,55.00,,
PSP/20325,9,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY- EAST HAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,62.50,1.00,62.50,,
PSP/20325,10,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY- EUSTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,55.00,1.00,55.00,,
PSP/20325,11,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY- FOREST HILL FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20325,12,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY- FULHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,55.00,1.00,55.00,,
PSP/20325,13,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY- GREENWICH FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,55.00,1.00,55.00,,
PSP/20325,14,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY- HAINAULT FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,110.00,1.00,110.00,,
PSP/20325,15,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY- HEATHROW FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,55.00,1.00,55.00,,
PSP/20325,16,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY- HESTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,580.00,1.00,580.00,,
PSP/20325,17,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY- HILLINGDON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,546.25,1.00,546.25,,
PSP/20325,18,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY- HOMERTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,152.50,1.00,152.50,,
PSP/20325,19,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY- ILFORD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20325,20,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY- ISLINGTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20325,21,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY- KENSINGTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,347.50,1.00,347.50,,
PSP/20325,22,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY- LEYTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,125.00,1.00,125.00,,
PSP/20325,23,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY- MILL HILL FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,146.25,1.00,146.25,,
PSP/20325,24,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY- NEW MALDEN FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20325,25,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY- NORBURY FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,485.00,1.00,485.00,,
PSP/20325,26,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY- N KENSINGTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20325,27,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY- PARK ROYAL FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,146.25,1.00,146.25,,
PSP/20325,28,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY- SHOREDITCH FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,55.00,1.00,55.00,,
PSP/20325,29,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY- SIDCUP FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20325,30,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY- TWICKENHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20325,31,10/6/15,6833.75,ASBESTOS MANAGEMENT CONSULTANCY- WHITECHAPEL FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,297.50,1.00,297.50,,
PSP/20325,32,10/6/15,6833.75,ASBESTOS MANAGAMENT FEES 2398-VARIOUS SITES,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,400.00,1.00,400.00,,
PSP/20328,1,10/6/15,5138.50,BATHROOM REFURBISHMENT - HAROLD HILL FS,HAROLD HILL FIRE STATION,B NOKES CONTRACTS LTD,"5,138.50",1.00,"5,138.50",PSP/20328,"5,138.50"
PSP/20334,1,10/7/15,7451.12,INSTALLATION OF LIGHTS TO STAIRWAY - SHOREDITCH FS,SHOREDITCH FIRE STATION,MOOLANDS LTD,"4,574.00",1.00,"4,574.00",PSP/20334,"7,451.12"
PSP/20334,2,10/7/15,7451.12,STAIRCASE LIGHTING - SUPPLEMENTARY ORDER,SHOREDITCH FIRE STATION,MOOLANDS LTD,"2,877.12",1.00,"2,877.12",,
PSP/20349,1,10/8/15,7169.04,YARD GATES - HOMERTON,HOMERTON FIRE STATION,AECOM INFRASTRUCTURE &,1.00,"7,169.04","7,169.04",PSP/20349,"7,169.04"
PSP/20356,1,10/8/15,9988.00,REPAIR WORKS AND DECORATIONS REQUIRED AFTER FLOOD-LEWISHAM,LEWISHAM FIRE STATION,B NOKES CONTRACTS LTD,"9,988.00",1.00,"9,988.00",PSP/20356,"9,988.00"
PSP/20359,1,10/12/15,8415.00,INTERCEPTOR CLEANING - RICHMOND FS,PROPERTY SERVICES (3 US),MOOLANDS LTD,765.00,1.00,765.00,PSP/20359,"8,415.00"
PSP/20359,2,10/12/15,8415.00,INTERCEPTOR CLEANING - TWICKENHAM FS,PROPERTY SERVICES (3 US),MOOLANDS LTD,765.00,1.00,765.00,,
PSP/20359,3,10/12/15,8415.00,INTERCEPTOR CLEANING - HARROW FS,PROPERTY SERVICES (3 US),MOOLANDS LTD,765.00,1.00,765.00,,
PSP/20359,4,10/12/15,8415.00,INTERCEPTOR CLEANING - HAINAULT FS,PROPERTY SERVICES (3 US),MOOLANDS LTD,765.00,1.00,765.00,,
PSP/20359,5,10/12/15,8415.00,INTERCEPTOR CLEANING - NORTH KENSINGTON FS,PROPERTY SERVICES (3 US),MOOLANDS LTD,765.00,1.00,765.00,,
PSP/20359,6,10/12/15,8415.00,INTERCEPTOR CLEANING - BEXLEY FS,PROPERTY SERVICES (3 US),MOOLANDS LTD,765.00,1.00,765.00,,
PSP/20359,7,10/12/15,8415.00,INTERCEPTOR CLEANING - CROYDON FS,PROPERTY SERVICES (3 US),MOOLANDS LTD,765.00,1.00,765.00,,
PSP/20359,8,10/12/15,8415.00,INTERCEPTOR CLEANING - FOREST HILL FS,PROPERTY SERVICES (3 US),MOOLANDS LTD,765.00,1.00,765.00,,
PSP/20359,9,10/12/15,8415.00,INTERCEPTOR CLEANING - NORBURY FS,PROPERTY SERVICES (3 US),MOOLANDS LTD,765.00,1.00,765.00,,
PSP/20359,10,10/12/15,8415.00,INTERCEPTOR CLEANING - SIDCUP FS,PROPERTY SERVICES (3 US),MOOLANDS LTD,765.00,1.00,765.00,,
PSP/20359,11,10/12/15,8415.00,INTERCEPTOR CLEANING - CHISWICK FS,PROPERTY SERVICES (3 US),MOOLANDS LTD,765.00,1.00,765.00,,
PSP/20360,1,10/12/15,9987.00,CARRY OUT RESIN LINING - SOUTHGATE FS,SOUTHGATE FIRE STATION,MOOLANDS LTD,"9,987.00",1.00,"9,987.00",PSP/20360,"9,987.00"
PSP/20361,1,10/12/15,5740.00,REPLACE DRAINAGE OUTLET - STRATFORD FS,STRATFORD FIRE STATION,FAHEY BUILDERS LTD============,"5,740.00",1.00,"5,740.00",PSP/20361,"5,740.00"
PSP/20382,1,10/14/15,5660.00,BOOSTER PUMP SET - WANDSWORTH FS,WANDSWORTH FIRE STATION,LONDON PUMPS LTD,"5,660.00",1.00,"5,660.00",PSP/20382,"5,660.00"
PSP/20386,1,10/14/15,6661.00,INSTALLATION OF VEICHLE CHARGING ROOM - HARROW FS,HARROW FIRE STATION,MOOLANDS LTD,"6,661.00",1.00,"6,661.00",PSP/20386,"6,661.00"
PSP/20392,1,10/15/15,7680.00,RE SURFACE AREA FRONT OF DRILL TOWER - SHOREDITCH FS,SHOREDITCH FIRE STATION,FAHEY BUILDERS LTD============,"7,680.00",1.00,"7,680.00",PSP/20392,"7,680.00"
PSP/20412,1,10/21/15,8280.00,RE-SURFACE TO FORECOURT - WEST HAMPSTEAD FS,W HAMPSTEAD FIRE STATION,FAHEY BUILDERS LTD============,"8,280.00",1.00,"8,280.00",PSP/20412,"8,280.00"
PSP/20416,1,10/21/15,6945.00,VENTALATION REPAIR - ISLINGTON FS,ISLINGTON FIRE STATION,MOOLANDS LTD,"6,945.00",1.00,"6,945.00",PSP/20416,"6,945.00"
PSP/20422,1,10/23/15,5961.69,INSTALLATION OF YARD LIGHTING - WANDSWORTH FS,WANDSWORTH FIRE STATION,BEAUMONT CONSTRUCTION SERVICES,"5,961.69",1.00,"5,961.69",PSP/20422,"5,961.69"
PSP/20423,1,10/23/15,8713.66,INSTALLATION OF YARD LIGHTING - CLAPHAM FS,CLAPHAM FIRE STATION,BEAUMONT CONSTRUCTION SERVICES,"8,713.66",1.00,"8,713.66",PSP/20423,"8,713.66"
PSP/20424,1,10/23/15,9885.35,INSTALLATION OF YARD LIGHTING - TOOTING FS,TOOTING FIRE STATION,BEAUMONT CONSTRUCTION SERVICES,"9,885.35",1.00,"9,885.35",PSP/20424,"9,885.35"
PSP/20428,1,10/26/15,9835.14,SHOWER REFURBISHMENT-SOUTHALL FS,SOUTHALL FIRE STATION,ENGIE,"9,835.14",1.00,"9,835.14",PSP/20428,"9,835.14"
PSP/20435,1,10/27/15,8970.00,ASBESTOS REINSPECTIONS BATCH 5 - ENFIELD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,1.00,350.00,350.00,PSP/20435,"8,970.00"
PSP/20435,2,10/27/15,8970.00,ASBESTOS REINSPECTIONS BATCH 5 - ERITH FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,1.00,350.00,350.00,,
PSP/20435,3,10/27/15,8970.00,ASBESTOS REINSPECTIONS BATCH 5 - FULHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,1.00,350.00,350.00,,
PSP/20435,4,10/27/15,8970.00,ASBESTOS REINSPECTIONS BATCH 5 - HAINAULT FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,1.00,350.00,350.00,,
PSP/20435,5,10/27/15,8970.00,ASBESTOS REINSPECTIONS BATCH 5 - HESTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,1.00,350.00,350.00,,
PSP/20435,6,10/27/15,8970.00,ASBESTOS REINSPECTIONS BATCH 5 - PLUMSTEAD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,1.00,350.00,350.00,,
PSP/20435,7,10/27/15,8970.00,ASBESTOS REINSPECTIONS BATCH 5 - RICHMOND FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,1.00,350.00,350.00,,
PSP/20435,8,10/27/15,8970.00,ASBESTOS REINSPECTIONS BATCH 5 - TOOTING FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,55.00,1.00,55.00,,
PSP/20435,9,10/27/15,8970.00,ASBESTOS REINSPECTIONS BATCH 5 - WANDSWORTH FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,1.00,350.00,350.00,,
PSP/20435,10,10/27/15,8970.00,ASBESTOS REINSPECTIONS BATCH 5 - WOODFORD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,55.00,1.00,55.00,,
PSP/20435,11,10/27/15,8970.00,ASBESTOS REINSPECTIONS BATCH 6 - CHINGFORD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
PSP/20435,12,10/27/15,8970.00,ASBESTOS REINSPECTIONS BATCH 6 - EDMONTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
PSP/20435,13,10/27/15,8970.00,ASBESTOS REINSPECTIONS BATCH 6 - FINCHLEY FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
PSP/20435,14,10/27/15,8970.00,ASBESTOS REINSPECTIONS BATCH 6 - HARROW FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,55.00,1.00,55.00,,
PSP/20435,15,10/27/15,8970.00,ASBESTOS REINSPECTIONS BATCH 6 - HARROW TC,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
PSP/20435,16,10/27/15,8970.00,ASBESTOS REINSPECTIONS BATCH 6 - HENDON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
PSP/20435,17,10/27/15,8970.00,ASBESTOS REINSPECTIONS BATCH 6 - HILLINGDON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
PSP/20435,18,10/27/15,8970.00,ASBESTOS REINSPECTIONS BATCH 6 - MILL HILL FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
PSP/20435,19,10/27/15,8970.00,ASBESTOS REINSPECTIONS BATCH 6 - ROMFORD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,55.00,1.00,55.00,,
PSP/20435,20,10/27/15,8970.00,ASBESTOS REINSPECTIONS BATCH 6 - SOUTHGATE FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
PSP/20435,21,10/27/15,8970.00,ASBESTOS REINSPECTIONS BATCH 7 - ACTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
PSP/20435,22,10/27/15,8970.00,ASBESTOS REINSPECTIONS BATCH 7 - EALING FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
PSP/20435,23,10/27/15,8970.00,ASBESTOS REINSPECTIONS BATCH 7 - HAYES FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
PSP/20435,24,10/27/15,8970.00,ASBESTOS REINSPECTIONS BATCH 7 - HEATHROW FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
PSP/20435,25,10/27/15,8970.00,ASBESTOS REINSPECTIONS BATCH 7 - NORTHOLT FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
PSP/20435,26,10/27/15,8970.00,ASBESTOS REINSPECTIONS BATCH 7 - RUISLIP FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
