Vendor Id,Vendor Name,Type,Order Number,Line Number,Part Description, Unit Cost ,Order Quantity, Line Cost ,Order Date,Month,Centre Id,Centre Name, Net Amount 
20794,G BURLEY & SONS LTD,P,KGA/00009,46,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,95.13,1,95.13,22/11/2016,Nov,H11,LFB/HQ,95.13
20794,G BURLEY & SONS LTD,P,KGA/00009,47,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,39.77,1,39.77,22/11/2016,Nov,H11,LFB/HQ,39.77
20794,G BURLEY & SONS LTD,P,KGA/00009,48,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,23.77,1,23.77,22/11/2016,Nov,H11,LFB/HQ,23.77
20794,G BURLEY & SONS LTD,P,KGA/00009,49,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,121.71,1,121.71,22/11/2016,Nov,H11,LFB/HQ,121.71
20794,G BURLEY & SONS LTD,P,KGA/00009,50,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,42.63,1,42.63,22/11/2016,Nov,H11,LFB/HQ,42.63
20794,G BURLEY & SONS LTD,P,KGA/00009,51,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,2.19,1,2.19,22/11/2016,Nov,H11,LFB/HQ,2.19
20794,G BURLEY & SONS LTD,P,KGA/00009,52,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,46.23,1,46.23,22/11/2016,Nov,H11,LFB/HQ,46.23
20794,G BURLEY & SONS LTD,P,KGA/00009,53,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,82.72,1,82.72,22/11/2016,Nov,H11,LFB/HQ,82.72
20794,G BURLEY & SONS LTD,P,KGA/00009,54,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,34.37,1,34.37,22/11/2016,Nov,H11,LFB/HQ,34.37
20794,G BURLEY & SONS LTD,P,KGA/00009,55,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,65.49,1,65.49,22/11/2016,Nov,H11,LFB/HQ,65.49
20794,G BURLEY & SONS LTD,P,KGA/00009,56,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,12.37,1,12.37,22/11/2016,Nov,H11,LFB/HQ,12.37
20794,G BURLEY & SONS LTD,P,KGA/00009,57,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,26.31,1,26.31,22/11/2016,Nov,H11,LFB/HQ,26.31
20794,G BURLEY & SONS LTD,P,KGA/00009,58,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,69.13,1,69.13,22/11/2016,Nov,H11,LFB/HQ,69.13
20794,G BURLEY & SONS LTD,P,KGA/00009,59,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,24.29,1,24.29,22/11/2016,Nov,H11,LFB/HQ,24.29
20794,G BURLEY & SONS LTD,P,KGA/00009,60,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,26.77,1,26.77,22/11/2016,Nov,H11,LFB/HQ,26.77
20794,G BURLEY & SONS LTD,P,KGA/00009,61,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,7.4,1,7.4,22/11/2016,Nov,H11,LFB/HQ,7.4
20794,G BURLEY & SONS LTD,P,KGA/00009,62,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,54.12,1,54.12,22/11/2016,Nov,H11,LFB/HQ,54.12
20794,G BURLEY & SONS LTD,P,KGA/00009,63,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,10.39,1,10.39,22/11/2016,Nov,H11,LFB/HQ,10.39
20794,G BURLEY & SONS LTD,P,KGA/00009,64,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,30.66,1,30.66,22/11/2016,Nov,H11,LFB/HQ,30.66
20794,G BURLEY & SONS LTD,P,KGA/00009,65,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,30.92,1,30.92,22/11/2016,Nov,H11,LFB/HQ,30.92
20794,G BURLEY & SONS LTD,P,KGA/00009,66,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,46.35,1,46.35,22/11/2016,Nov,H11,LFB/HQ,46.35
20794,G BURLEY & SONS LTD,P,KGA/00009,67,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,24.48,1,24.48,22/11/2016,Nov,H11,LFB/HQ,24.48
20794,G BURLEY & SONS LTD,P,KGA/00009,68,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,34.78,1,34.78,22/11/2016,Nov,H11,LFB/HQ,34.78
20794,G BURLEY & SONS LTD,P,KGA/00009,69,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,41.09,1,41.09,22/11/2016,Nov,H11,LFB/HQ,41.09
20794,G BURLEY & SONS LTD,P,KGA/00009,70,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,21.77,1,21.77,22/11/2016,Nov,H11,LFB/HQ,21.77
20794,G BURLEY & SONS LTD,P,KGA/00009,71,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,16.24,1,16.24,22/11/2016,Nov,H11,LFB/HQ,16.24
20794,G BURLEY & SONS LTD,P,KGA/00009,72,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,22.71,1,22.71,22/11/2016,Nov,H11,LFB/HQ,22.71
20794,G BURLEY & SONS LTD,P,KGA/00009,73,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,29.41,1,29.41,22/11/2016,Nov,H11,LFB/HQ,29.41
20794,G BURLEY & SONS LTD,P,KGA/00009,74,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,11.84,1,11.84,22/11/2016,Nov,H11,LFB/HQ,11.84
20794,G BURLEY & SONS LTD,P,KGA/00009,75,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,56.33,1,56.33,22/11/2016,Nov,H11,LFB/HQ,56.33
20794,G BURLEY & SONS LTD,P,KGA/00009,76,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,6.51,1,6.51,22/11/2016,Nov,H11,LFB/HQ,6.51
20794,G BURLEY & SONS LTD,P,KGA/00009,77,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,60.55,1,60.55,22/11/2016,Nov,H11,LFB/HQ,60.55
20794,G BURLEY & SONS LTD,P,KGA/00009,78,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,3.76,1,3.76,22/11/2016,Nov,H11,LFB/HQ,3.76
20794,G BURLEY & SONS LTD,P,KGA/00009,79,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,16.92,1,16.92,22/11/2016,Nov,H11,LFB/HQ,16.92
20794,G BURLEY & SONS LTD,P,KGA/00009,80,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,7.4,1,7.4,22/11/2016,Nov,H11,LFB/HQ,7.4
20794,G BURLEY & SONS LTD,P,KGA/00009,81,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,16.41,1,16.41,22/11/2016,Nov,H11,LFB/HQ,16.41
20794,G BURLEY & SONS LTD,P,KGA/00009,82,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,19.57,1,19.57,22/11/2016,Nov,H11,LFB/HQ,19.57
20794,G BURLEY & SONS LTD,P,KGA/00009,83,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,22.28,1,22.28,22/11/2016,Nov,H11,LFB/HQ,22.28
20794,G BURLEY & SONS LTD,P,KGA/00009,84,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,62.95,1,62.95,22/11/2016,Nov,H11,LFB/HQ,62.95
20794,G BURLEY & SONS LTD,P,KGA/00009,85,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,3.24,1,3.24,22/11/2016,Nov,H11,LFB/HQ,3.24
20794,G BURLEY & SONS LTD,P,KGA/00009,86,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,99.29,1,99.29,22/11/2016,Nov,H11,LFB/HQ,99.29
20794,G BURLEY & SONS LTD,P,KGA/00009,87,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,131.56,1,131.56,22/11/2016,Nov,H11,LFB/HQ,131.56
20794,G BURLEY & SONS LTD,P,KGA/00009,88,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,6.7,1,6.7,22/11/2016,Nov,H11,LFB/HQ,6.7
20794,G BURLEY & SONS LTD,P,KGA/00009,89,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,30.14,1,30.14,22/11/2016,Nov,H11,LFB/HQ,30.14
20794,G BURLEY & SONS LTD,P,KGA/00009,90,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,44.68,1,44.68,22/11/2016,Nov,H11,LFB/HQ,44.68
20794,G BURLEY & SONS LTD,P,KGA/00009,91,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,27.57,1,27.57,22/11/2016,Nov,H11,LFB/HQ,27.57
20794,G BURLEY & SONS LTD,P,KGA/00009,92,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,26.77,1,26.77,22/11/2016,Nov,H11,LFB/HQ,26.77
20794,G BURLEY & SONS LTD,P,KGA/00009,93,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,51.99,1,51.99,22/11/2016,Nov,H11,LFB/HQ,51.99
20794,G BURLEY & SONS LTD,P,KGA/00009,94,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,25.89,1,25.89,22/11/2016,Nov,H11,LFB/HQ,25.89
20794,G BURLEY & SONS LTD,P,KGA/00009,95,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,52.09,1,52.09,22/11/2016,Nov,H11,LFB/HQ,52.09
20794,G BURLEY & SONS LTD,P,KGA/00009,96,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,18.06,1,18.06,22/11/2016,Nov,H11,LFB/HQ,18.06
20794,G BURLEY & SONS LTD,P,KGA/00009,97,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,25.09,1,25.09,22/11/2016,Nov,H11,LFB/HQ,25.09
20794,G BURLEY & SONS LTD,P,KGA/00009,98,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,21.6,1,21.6,22/11/2016,Nov,H11,LFB/HQ,21.6
20794,G BURLEY & SONS LTD,P,KGA/00009,99,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,55.46,1,55.46,22/11/2016,Nov,H11,LFB/HQ,55.46
20794,G BURLEY & SONS LTD,P,KGA/00009,100,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,82.92,1,82.92,22/11/2016,Nov,H11,LFB/HQ,82.92
20794,G BURLEY & SONS LTD,P,KGA/00009,101,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,34.06,1,34.06,22/11/2016,Nov,H11,LFB/HQ,34.06
20794,G BURLEY & SONS LTD,P,KGA/00009,102,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,50.79,1,50.79,22/11/2016,Nov,H11,LFB/HQ,50.79
20794,G BURLEY & SONS LTD,P,KGA/00009,103,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,122.43,1,122.43,22/11/2016,Nov,H11,LFB/HQ,122.43
20794,G BURLEY & SONS LTD,P,KGA/00009,104,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,65.65,1,65.65,22/11/2016,Nov,H11,LFB/HQ,65.65
20794,G BURLEY & SONS LTD,P,KGA/00013,1,TREE RECOMMENDATIONS FOLLOWING TREE SURVEY,850.5,1,850.5,13/12/2016,Dec,H11,LFB/HQ,850.5
20794,G BURLEY & SONS LTD,P,KGA/00013,2,TREE RECOMMENDATIONS FOLLOWING TREE SURVEY,504,1,504,13/12/2016,Dec,H11,LFB/HQ,504
20794,G BURLEY & SONS LTD,P,KGA/00013,3,TREE RECOMMENDATIONS FOLLOWING TREE SURVEY,346.5,1,346.5,13/12/2016,Dec,H11,LFB/HQ,346.5
20794,G BURLEY & SONS LTD,P,KGA/00013,4,TREE RECOMMENDATIONS FOLLOWING TREE SURVEY,"1,071.00",1,"1,071.00",13/12/2016,Dec,H11,LFB/HQ,"1,071.00"
20794,G BURLEY & SONS LTD,P,KGA/00013,5,TREE RECOMMENDATIONS FOLLOWING TREE SURVEY,630,1,630,13/12/2016,Dec,H11,LFB/HQ,630
20794,G BURLEY & SONS LTD,P,KGA/00013,6,TREE RECOMMENDATIONS FOLLOWING TREE SURVEY,378,1,378,13/12/2016,Dec,H11,LFB/HQ,378
20794,G BURLEY & SONS LTD,P,KGA/00013,7,TREE RECOMMENDATIONS FOLLOWING TREE SURVEY,"1,071.00",1,"1,071.00",13/12/2016,Dec,H11,LFB/HQ,"1,071.00"
20794,G BURLEY & SONS LTD,P,KGA/00013,8,TREE RECOMMENDATIONS FOLLOWING TREE SURVEY,94.5,1,94.5,13/12/2016,Dec,H11,LFB/HQ,94.5
20794,G BURLEY & SONS LTD,P,KGA/00013,9,GRASSED AREA TO THE REAR OF THE FIRE STATION TO BE CUT,"1,302.00",1,"1,302.00",13/12/2016,Dec,H11,LFB/HQ,"1,302.00"
20794,G BURLEY & SONS LTD,P,KGA/00014,1,QUOTE TO REDUCE SHRUBBERY AT SUTTON FIRE STATION,"4,254.00",1,"4,254.00",23/12/2016,Dec,H11,LFB/HQ,"4,254.00"
20794,G BURLEY & SONS LTD,P,KGA/00014,2,P_CLEANING_CARRY OUT PLANNED TASKS I.A.W LFEPA CONTRACT SERV,30.92,1,30.92,23/12/2016,Dec,H11,LFB/HQ,30.92
20794,G BURLEY & SONS LTD,P,KGA/00014,3,TREE RECOMMENDATIONS FOLLOWING TREE SURVEY,"1,638.00",1,"1,638.00",23/12/2016,Dec,H11,LFB/HQ,"1,638.00"
20794,G BURLEY & SONS LTD,P,KGA/00014,4,TREE RECOMMENDATIONS FOLLOWING TREE SURVEY,31.5,1,31.5,23/12/2016,Dec,H11,LFB/HQ,31.5
20794,G BURLEY & SONS LTD,P,KGA/00014,5,TREE RECOMMENDATIONS FOLLOWING TREE SURVEY,252,1,252,23/12/2016,Dec,H11,LFB/HQ,252
20794,G BURLEY & SONS LTD,P,KGA/00014,6,TREE RECOMMENDATIONS FOLLOWING TREE SURVEY,"1,008.00",1,"1,008.00",23/12/2016,Dec,H11,LFB/HQ,"1,008.00"
20794,G BURLEY & SONS LTD,P,KGA/00014,7,TREE RECOMMENDATIONS FOLLOWING TREE SURVEY,252,1,252,23/12/2016,Dec,H11,LFB/HQ,252
20794,G BURLEY & SONS LTD,P,KGA/00014,8,REAR ROOF AREA SLIP HAZARD,75.6,1,75.6,23/12/2016,Dec,H11,LFB/HQ,75.6
14520,REED CHILL CHEATER LTD,P,PGS/10131,1,DRYSUIT FR1,500,10,"5,000.00",10/10/2016,Oct,Z82,P.E. GROUP,"5,000.00"
14520,REED CHILL CHEATER LTD,P,PGS/10131,2,DRYSUIT BAG,7.25,10,72.5,10/10/2016,Oct,Z82,P.E. GROUP,72.5
14520,REED CHILL CHEATER LTD,P,PGS/10131,3,POSTAGE & PACKING,60,1,60,10/10/2016,Oct,Z82,P.E. GROUP,60
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10133,1,TRTA FORWARD FACE GAUGE,32.42,20,648.4,11/10/2016,Oct,Z82,P.E. GROUP,648.4
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10133,2,SMALL FACE MASK BOX.          MABOX                   PG1499,41.37,4,165.48,11/10/2016,Oct,Z82,P.E. GROUP,165.48
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10133,3,PSS7000 SHOULDER PAD(LH)      PG7001,63.65,10,636.5,11/10/2016,Oct,Z82,P.E. GROUP,636.5
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10133,4,PSS7000 SHOULDER PAD(RH)      PG7002,63.65,30,"1,909.50",11/10/2016,Oct,Z82,P.E. GROUP,"1,909.50"
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10133,5,PSS7000 MP HOSE               PG7023,35.88,30,"1,076.40",11/10/2016,Oct,Z82,P.E. GROUP,"1,076.40"
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10133,6,FPS 7000 FACEMASK CLAMP F2.                           PG7110,5.31,50,265.5,11/10/2016,Oct,Z82,P.E. GROUP,265.5
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10133,7,ESA CONNECTION - EXHALATION   VALVE DISC              PG7150,7.13,100,713,11/10/2016,Oct,Z82,P.E. GROUP,713
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10133,8,FPS7000 FACEMASK - VISOR ANTI SCRATCH - PG7160,56.93,30,"1,707.90",11/10/2016,Oct,Z82,P.E. GROUP,"1,707.90"
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10133,9,ESA LDV - RUBBER COVER        GREEN(H2S)              PG7202,13.67,10,136.7,11/10/2016,Oct,Z82,P.E. GROUP,136.7
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10133,10,PNEUMATICS - CONNECTING STUD  PG7255,2.53,30,75.81,11/10/2016,Oct,Z82,P.E. GROUP,75.81
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10133,11,ROLLER BUCKLE GREY            PG7257,1.79,80,143.36,11/10/2016,Oct,Z82,P.E. GROUP,143.36
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10133,12,PNEUMATICS - O RING           - PG7253,0.94,30,28.2,11/10/2016,Oct,Z82,P.E. GROUP,28.2
4621,THERMO FISHER SCIENTIFIC MESST,P,PGS/10135,1,TO REPAIR 50 EPD'S,121,50,"6,050.00",11/10/2016,Oct,Z82,P.E. GROUP,"6,050.00"
4621,THERMO FISHER SCIENTIFIC MESST,P,PGS/10135,2,POSTAGE & PACKING,33.3,1,33.3,11/10/2016,Oct,Z82,P.E. GROUP,33.3
11683,THE SEWING CENTRE=============,P,PGS/10163,1,JUKI LU1509NS COMPLETE WITH LSM MOTOR INCL PART EXCHANGE,"1,800.00",2,"3,600.00",27/10/2016,Oct,Z82,P.E. GROUP,"3,600.00"
11683,THE SEWING CENTRE=============,P,PGS/10163,2,JUKI DSE245 COMPLETE WITH LSM MOTOR INCL PART EXCHANGE,"2,400.00",1,"2,400.00",27/10/2016,Oct,Z82,P.E. GROUP,"2,400.00"
11683,THE SEWING CENTRE=============,P,PGS/10163,3,ZIP FOOT ATTACHMENTS,55,2,110,27/10/2016,Oct,Z82,P.E. GROUP,110
1176,ANGUS FIRE LIMITED,P,PGS/10184,1,HOSE 89MM X 30M UNCOUPLED  DURALINE YELLOW G4A510300A,198.71,25,"4,967.75",11/11/2016,Nov,Z82,P.E. GROUP,"4,967.75"
1176,ANGUS FIRE LIMITED,P,PGS/10184,2,FREIGHT,79,1,79,11/11/2016,Nov,Z82,P.E. GROUP,79
8413,GRAVOGRAPH UK LTD=============,P,PGS/10220,1,M40 ENGRAVER,"6,145.00",1,"6,145.00",25/11/2016,Nov,Z82,P.E. GROUP,"6,145.00"
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10221,1,QUAESTOR 5000 R58316,"9,600.00",1,"9,600.00",25/11/2016,Nov,Z82,P.E. GROUP,"9,600.00"
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10229,1,'O' RING WHISTLE ADJ. CAP     - PG1031   PACK OF 10,0.6,40,24,01/12/2016,Dec,Z82,P.E. GROUP,24
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10229,2,O RING                        - PG1101   PACK OF 10,0.19,40,7.6,01/12/2016,Dec,Z82,P.E. GROUP,7.6
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10229,3,ADAPTER FOR WELDING PROTECTIONFPS 7000 - PG1199,14.53,4,58.12,01/12/2016,Dec,Z82,P.E. GROUP,58.12
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10229,4,PSS7000 SHOULDER PAD(LH)      PG7001,65.88,10,658.8,01/12/2016,Dec,Z82,P.E. GROUP,658.8
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10229,5,PSS7000 CYLINDER STRAP        LOOSE END - PG7006,18.35,5,91.75,01/12/2016,Dec,Z82,P.E. GROUP,91.75
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10229,6,BACK PLATE ASSEMBLY           PG7025,54.76,1,54.76,01/12/2016,Dec,Z82,P.E. GROUP,54.76
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10229,7,FPS 7000 FACEMASK - MASK BODY EPDM-M FPS 7000 - PG7102,28.37,110,"3,120.70",01/12/2016,Dec,Z82,P.E. GROUP,"3,120.70"
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10229,8,FPS7000 FACEMASK - VISOR ANTI SCRATCH - PG7160,58.92,30,"1,767.60",01/12/2016,Dec,Z82,P.E. GROUP,"1,767.60"
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10229,9,ESA LDV - ATB ASSY                                    PG7201,43.63,5,218.15,01/12/2016,Dec,Z82,P.E. GROUP,218.15
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10229,10,ESA LDV HOSE ASSY (SHORT)     - PG7203,25.93,10,259.3,01/12/2016,Dec,Z82,P.E. GROUP,259.3
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10229,11,O'RING FOR RESCUE COUPLING HOSE (PACK OF 10),12.5,1,12.5,01/12/2016,Dec,Z82,P.E. GROUP,12.5
12800,GAS & AIR SERVICES (UK)=======,P,PGS/10257,1,SUPPLY OF NEW OXYGEN PUMP - QUOTATION RMQ641,"9,950.00",1,"9,950.00",21/12/2016,Dec,Z82,P.E. GROUP,"9,950.00"
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10259,1,FPS7000 FACEMASK - VISOR ANTI SCRATCH - PG7160,58.92,143,"8,425.56",21/12/2016,Dec,Z82,P.E. GROUP,"8,425.56"
19780,MOOLANDS LTD,P,PSP/21722,1,INTERCEPTOR CLEANING - NORTH KENSINGTON FS,792,1,792,13/10/2016,Oct,Z13,PROPERTY SERVICES (3 US),792
19780,MOOLANDS LTD,P,PSP/21722,2,INTERCEPTOR CLEANING - RICHMOND FS,792,1,792,13/10/2016,Oct,Z13,PROPERTY SERVICES (3 US),792
19780,MOOLANDS LTD,P,PSP/21722,3,INTERCEPTOR CLEANING - WANDSWORTH FS,792,1,792,13/10/2016,Oct,Z13,PROPERTY SERVICES (3 US),792
19780,MOOLANDS LTD,P,PSP/21722,4,INTERCEPTOR CLEANING - BEXLEY FS,792,1,792,13/10/2016,Oct,Z13,PROPERTY SERVICES (3 US),792
19780,MOOLANDS LTD,P,PSP/21722,5,INTERCEPTOR CLEANING - CROYDON FS,792,1,792,13/10/2016,Oct,Z13,PROPERTY SERVICES (3 US),792
19780,MOOLANDS LTD,P,PSP/21722,6,INTERCEPTOR CLEANING - FOREST HILL FS,792,1,792,13/10/2016,Oct,Z13,PROPERTY SERVICES (3 US),792
19780,MOOLANDS LTD,P,PSP/21722,7,INTERCEPTOR CLEANING - NORBURY FS,792,1,792,13/10/2016,Oct,Z13,PROPERTY SERVICES (3 US),792
19780,MOOLANDS LTD,P,PSP/21722,8,INTERCEPTOR CLEANING - SIDCUP FS,792,1,792,13/10/2016,Oct,Z13,PROPERTY SERVICES (3 US),792
19780,MOOLANDS LTD,P,PSP/21722,9,INTERCEPTOR CLEANING - CHISWICK FS,792,1,792,13/10/2016,Oct,Z13,PROPERTY SERVICES (3 US),792
19780,MOOLANDS LTD,P,PSP/21722,10,INTERCEPTOR CLEANING - HARROW FS,792,1,792,13/10/2016,Oct,Z13,PROPERTY SERVICES (3 US),792
19780,MOOLANDS LTD,P,PSP/21722,11,INTERCEPTOR CLEANING - HAINAULT FS,792,1,792,13/10/2016,Oct,Z13,PROPERTY SERVICES (3 US),792
19780,MOOLANDS LTD,P,PSP/21722,12,INTERCEPTOR CLEANING - TWICKENHAM FS,792,1,792,13/10/2016,Oct,Z13,PROPERTY SERVICES (3 US),792
19242,SWEETT  UK LTD,P,PSP/21725,1,BA EOOM RELOCATION & ASDSOCIATED WORKS - ENFIELD FS,1,6455,"6,455.00",17/10/2016,Oct,F55,ENFIELD FIRE STATION,"6,455.00"
18387,FAHEY BUILDERS LTD============,P,PSP/21728,1,REPAIR AND PAINTING TO TIMBER FRAMES - HARROW FS,"5,425.00",1,"5,425.00",20/10/2016,Oct,G21,HARROW FIRE STATION,"5,425.00"
19094,B NOKES CONTRACTS LTD,P,PSP/21729,1,INSTALL NEW SECURITY MESH 2X BARRIER PROTECTION - MERTON LOC,"7,774.00",1,"7,774.00",20/10/2016,Oct,H19,MERTON LOC-PROPERTY ORDER ONLY,"7,774.00"
20116,BLUE3 (LONDON) LTD OPERATING,P,PSP/21737,1,PFI PROPERTY PROJECT,"8,212.14",1,"8,212.14",25/10/2016,Oct,Z13,PROPERTY SERVICES (3 US),"8,212.14"
16711,GRADIENT CONSULTANTS LLP======,P,PSP/21743,1,ASBESTOS MANAGAMENT CONSULTANCY - BARNET FS,300,1,300,31/10/2016,Oct,Z13,PROPERTY SERVICES (3 US),300
16711,GRADIENT CONSULTANTS LLP======,P,PSP/21743,2,ASBESTOS MANAGAMENT CONSULTANCY - BECKENHAM FS,300,1,300,31/10/2016,Oct,Z13,PROPERTY SERVICES (3 US),300
16711,GRADIENT CONSULTANTS LLP======,P,PSP/21743,3,ASBESTOS MANAGAMENT CONSULTANCY - BEXLEY FS,300,1,300,31/10/2016,Oct,Z13,PROPERTY SERVICES (3 US),300
16711,GRADIENT CONSULTANTS LLP======,P,PSP/21743,4,ASBESTOS MANAGAMENT CONSULTANCY - BRIXTON FS,110,1,110,31/10/2016,Oct,Z13,PROPERTY SERVICES (3 US),110
16711,GRADIENT CONSULTANTS LLP======,P,PSP/21743,5,ASBESTOS MANAGAMENT CONSULTANCY - CHELSEA FS,245,1,245,31/10/2016,Oct,Z13,PROPERTY SERVICES (3 US),245
16711,GRADIENT CONSULTANTS LLP======,P,PSP/21743,6,ASBESTOS MANAGAMENT CONSULTANCY - CHINGFORD FS,490,1,490,31/10/2016,Oct,Z13,PROPERTY SERVICES (3 US),490
16711,GRADIENT CONSULTANTS LLP======,P,PSP/21743,7,ASBESTOS MANAGAMENT CONSULTANCY - CHISWICK FS,245,1,245,31/10/2016,Oct,Z13,PROPERTY SERVICES (3 US),245
