Vendor Id,Vendor Name,Type,Order Number,Line Number,Part Description, Unit Cost ,Order Quantity, Line Cost ,Order Date,Month,Centre Id,Centre Name, Net Amount 
20575,HAYS SPECIALIST RECRUITMENT,P,HAY/00304,1,AGENCY WORKERS - FRS (HAYS)   INITIAL PLACEMENT,14.98,420,"6,291.60",26/08/2016,Aug,M39,FSR - ADMIN SUPPORT TEAM,"6,291.60"
20575,HAYS SPECIALIST RECRUITMENT,P,HAY/00305,1,AGENCY WORKERS - FRS (HAYS)   INITIAL PLACEMENT,14.98,441,"6,606.18",26/08/2016,Aug,M26,FSR BUSINESS SUPPORT GROUP,"6,606.18"
20575,HAYS SPECIALIST RECRUITMENT,P,HAY/00306,1,AGENCY WORKERS - FRS (HAYS)   EXTENSION PLACEMENT,21.18,455,"9,636.90",31/08/2016,Aug,R94,INFORMATION MANAGEMENT  (G US),"9,636.90"
20575,HAYS SPECIALIST RECRUITMENT,P,HAY/00307,1,AGENCY WORKERS - FRS (HAYS)   EXTENSION PLACEMENT,20.2,420,"8,484.00",31/08/2016,Aug,R81,COMMUNICATIONS SUPPORT (3 US),"8,484.00"
20575,HAYS SPECIALIST RECRUITMENT,P,HAY/00308,1,AGENCY WORKERS - FRS (HAYS)   EXTENSION PLACEMENT,17.03,420,"7,152.60",31/08/2016,Aug,Z24,TSS - ESTATES MANAGEMENT,"7,152.60"
20575,HAYS SPECIALIST RECRUITMENT,P,HAY/00311,1,AGENCY WORKERS - FRS (HAYS)   EXTENSION PLACEMENT,20.22,420,"8,492.40",02/09/2016,Sep,R81,COMMUNICATIONS SUPPORT (3 US),"8,492.40"
20575,HAYS SPECIALIST RECRUITMENT,P,HAY/00319,1,AGENCY WORKERS - FRS (HAYS)   EXTENSION PLACEMENT,17.78,455,"8,089.90",06/09/2016,Sep,Z85,SUSTAINABLE D'MENT TEAM (1 US),"8,089.90"
20575,HAYS SPECIALIST RECRUITMENT,P,HAY/00321,1,AGENCY WORKERS - FRS (HAYS)   EXTENSION PLACEMENT,17.45,455,"7,939.75",09/09/2016,Sep,Z73C,PROCUREMENT CAR SCHEME (1 US),"7,939.75"
20575,HAYS SPECIALIST RECRUITMENT,P,HAY/00322,1,AGENCY WORKERS - FRS (HAYS)   INITIAL PLACEMENT,14.98,420,"6,291.60",09/09/2016,Sep,HRFAP,HR OPERATIONS PERSONNEL (1 US),"6,291.60"
20575,HAYS SPECIALIST RECRUITMENT,P,HAY/00323,1,AGENCY WORKERS - FRS (HAYS)   INITIAL PLACEMENT,14.98,420,"6,291.60",09/09/2016,Sep,HRFAP,HR OPERATIONS PERSONNEL (1 US),"6,291.60"
20575,HAYS SPECIALIST RECRUITMENT,P,HAY/00331,1,AGENCY WORKERS - FRS (HAYS)   INITIAL PLACEMENT,14.98,420,"6,291.60",16/09/2016,Sep,Z73,PROC CONTRACTS MANAGEMENT GRP,"6,291.60"
20575,HAYS SPECIALIST RECRUITMENT,P,HAY/00332,1,AGENCY WORKERS - FRS (HAYS)   EXTENSION PLACEMENT,23.87,375,"8,951.25",16/09/2016,Sep,Z32,PROPERTY OPERATIONS (2 US),"8,951.25"
20575,HAYS SPECIALIST RECRUITMENT,P,HAY/00334,1,AGENCY WORKERS - FRS (HAYS)   EXTENSION PLACEMENT,17.6,420,"7,392.00",21/09/2016,Sep,B32,IT CUSTOMER SUPPORT (1 US),"7,392.00"
20575,HAYS SPECIALIST RECRUITMENT,P,HAY/00337,1,AGENCY WORKERS - FRS (HAYS)   EXTENSION PLACEMENT,14.98,420,"6,291.60",22/09/2016,Sep,M39,FSR - ADMIN SUPPORT TEAM,"6,291.60"
20575,HAYS SPECIALIST RECRUITMENT,P,HAY/00339,1,AGENCY WORKERS - FRS (HAYS)   EXTENSION PLACEMENT,20.96,420,"8,803.20",23/09/2016,Sep,B32,IT CUSTOMER SUPPORT (1 US),"8,803.20"
20575,HAYS SPECIALIST RECRUITMENT,P,HAY/00343,1,AGENCY WORKERS - FRS (HAYS)   EXTENSION PLACEMENT,18.04,301,"5,430.04",29/09/2016,Sep,M20A,OPS RESILIENCE - EUR,"5,430.04"
20575,HAYS SPECIALIST RECRUITMENT,P,HAY/00344,1,AGENCY WORKERS - FRS (HAYS)   INITIAL PLACEMENT,14.98,420,"6,291.60",30/09/2016,Sep,M39,FSR - ADMIN SUPPORT TEAM,"6,291.60"
8053,MOORE STEPHENS CONSULTING LTD=,P,ITS/14457,1,SOFTWARE DEVELOPMENT          (ICT),"1,000.00",5,"5,000.00",06/07/2016,Jul,B51,IT BUSINESS SOLUTIONS (1 US),"5,000.00"
8741,AZTEC COMPUTING LTD===========,P,ITS/14461,1,SOFTWARE DEVELOPMENT          (ICT),750,12,"9,000.00",04/08/2016,Aug,B51,IT BUSINESS SOLUTIONS (1 US),"9,000.00"
10337,PRIMEPEACE LTD================,P,ITS/14462,1,SOFTWARE DEVELOPMENT -         ICT DEPARTMENT,"1,000.00",5,"5,000.00",09/08/2016,Aug,B51,IT BUSINESS SOLUTIONS (1 US),"5,000.00"
10337,PRIMEPEACE LTD================,P,ITS/14462,2,SOFTWARE DEVELOPMENT -         ICT DEPARTMENT,"1,000.00",3,"3,000.00",09/08/2016,Aug,B51,IT BUSINESS SOLUTIONS (1 US),"3,000.00"
8741,AZTEC COMPUTING LTD===========,P,ITS/14464,1,SOFTWARE DEVELOPMENT          (ICT),750,7,"5,250.00",22/08/2016,Aug,B51,IT BUSINESS SOLUTIONS (1 US),"5,250.00"
17641,SILVERSANDS LIMITED===========,P,ITS/14467,1,SOFTWARE SUPPORT              (ICT),950,10,"9,500.00",23/08/2016,Aug,B51,IT BUSINESS SOLUTIONS (1 US),"9,500.00"
17641,SILVERSANDS LIMITED===========,P,ITS/14471,1,SOFTWARE SUPPORT              (ICT),"5,000.00",1,"5,000.00",20/09/2016,Sep,B51,IT BUSINESS SOLUTIONS (1 US),"5,000.00"
20774,ACE FILTRATION LIMITED,P,PGS/10026,1,HOSE HOOKS PAINTED,15.6,300,"4,680.00",18/07/2016,Jul,Z82,P.E. GROUP,"4,680.00"
20774,ACE FILTRATION LIMITED,P,PGS/10026,2,HOSE HOOKS PAINTED,15.6,50,780,18/07/2016,Jul,Z82,P.E. GROUP,780
20774,ACE FILTRATION LIMITED,P,PGS/10026,3,POSTAGE & PACKING,70,1,70,18/07/2016,Jul,Z82,P.E. GROUP,70
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10049,1,'O' RING WHISTLE ADJ. CAP,0.53,100,53,02/08/2016,Aug,Z82,P.E. GROUP,53
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10049,2,PSS7000 WAISTPAD,67.88,5,339.4,02/08/2016,Aug,Z82,P.E. GROUP,339.4
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10049,3,PSS7000 CYLINDER STRAP        BUCKLE END,11.11,10,111.1,02/08/2016,Aug,Z82,P.E. GROUP,111.1
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10049,4,PSS7000 MP HOSE,35.88,40,"1,435.20",02/08/2016,Aug,Z82,P.E. GROUP,"1,435.20"
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10049,5,FPS7000 FACEMASK HEAD HARNESS M/L CR BLACK,13.87,70,970.9,02/08/2016,Aug,Z82,P.E. GROUP,970.9
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10049,6,FPS 7000 FACEMASK - MASK BODY EPDM-M FPS 7000,28.37,50,"1,418.50",02/08/2016,Aug,Z82,P.E. GROUP,"1,418.50"
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10049,7,FPS 7000 FACE MASK LOWER      VISOR FRAME,8.44,5,42.2,02/08/2016,Aug,Z82,P.E. GROUP,42.2
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10049,8,ESA LDV HOSE ASSY (SHORT),22.6,30,678,02/08/2016,Aug,Z82,P.E. GROUP,678
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10049,9,ROLLER BUCKLE GREY,1.79,50,89.6,02/08/2016,Aug,Z82,P.E. GROUP,89.6
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10049,10,FPS7000 FACEMASK - VISOR ANTI SCRATCH,56.93,40,"2,277.20",02/08/2016,Aug,Z82,P.E. GROUP,"2,277.20"
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10049,11,HEAD HARNESS SMALL EPDM,18.92,40,756.8,02/08/2016,Aug,Z82,P.E. GROUP,756.8
2552,DRAEGER SAFETY UK LIMITED=====,P,PGS/10049,12,INNER MASK  S  CPL,13.85,40,554,02/08/2016,Aug,Z82,P.E. GROUP,554
4621,THERMO FISHER SCIENTIFIC MESST,P,PGS/10050,1,TO REPAIR 50 EPD'S,121,50,"6,050.00",03/08/2016,Aug,Z82,P.E. GROUP,"6,050.00"
4621,THERMO FISHER SCIENTIFIC MESST,P,PGS/10050,2,CARRIAGE,26,1,26,03/08/2016,Aug,Z82,P.E. GROUP,26
1176,ANGUS FIRE LIMITED,P,PGS/10119,1,ANGUS DURALINE HOSE 70MM X 23M UNCOUPLED,120.98,25,"3,024.50",30/09/2016,Sep,Z82,P.E. GROUP,"3,024.50"
1176,ANGUS FIRE LIMITED,P,PGS/10119,2,ANGUS DURALINE HOSE 45MM X 23M UNCOUPLED,81.88,30,"2,456.40",30/09/2016,Sep,Z82,P.E. GROUP,"2,456.40"
1176,ANGUS FIRE LIMITED,P,PGS/10119,3,FREIGHT,79,1,79,30/09/2016,Sep,Z82,P.E. GROUP,79
19780,MOOLANDS LTD,P,PSP/21476,1,RE RUN SURFACE WATER DRAINAGE - BIGGIN HILL FS,"5,525.98",1,"5,525.98",01/07/2016,Jul,E42,BIGGIN HILL FIRE STATION,"5,525.98"
18387,FAHEY BUILDERS LTD============,P,PSP/21477,1,REPAIR TO MAIN PATHWAY H&S - WEMBLEY FS,"6,462.00",1,"6,462.00",01/07/2016,Jul,G30,WEMBLEY FIRE STATION,"6,462.00"
18387,FAHEY BUILDERS LTD============,P,PSP/21478,1,DRILL TOWER OFF THE RUN - ISLINGTON FS,"5,650.00",1,"5,650.00",01/07/2016,Jul,F50,ISLINGTON FIRE STATION,"5,650.00"
19102,REACTIVE ROOFING (UK) LIMITED,P,PSP/21494,2,FLAT ROOF REPAIRS - LABOUR COSTS -KENTISH TOWN FS,"2,256.00",1,"2,256.00",06/07/2016,Jul,G40,HAYES FIRE STATION,"2,256.00"
19102,REACTIVE ROOFING (UK) LIMITED,P,PSP/21494,1,FLAT ROOF REPAIRS - MATERIAL COSTS-KENTISH TOWN FS,"5,243.20",1,"5,243.20",06/07/2016,Jul,G50,KENTISH TOWN FIRE STATION,"5,243.20"
18387,FAHEY BUILDERS LTD============,P,PSP/21500,1,INTERCEPTOR MAINTENANCE - KINGSTON FS,"1,675.00",1,"1,675.00",07/07/2016,Jul,Z13,PROPERTY SERVICES (3 US),"1,675.00"
18387,FAHEY BUILDERS LTD============,P,PSP/21500,2,INTERCEPTOR MAINTENANCE - CLAPHAM FS,"1,675.00",1,"1,675.00",07/07/2016,Jul,Z13,PROPERTY SERVICES (3 US),"1,675.00"
18387,FAHEY BUILDERS LTD============,P,PSP/21500,3,INTERCEPTOR MAINTENANCE - NORBURY FS,"1,675.00",1,"1,675.00",07/07/2016,Jul,Z13,PROPERTY SERVICES (3 US),"1,675.00"
18387,FAHEY BUILDERS LTD============,P,PSP/21508,1,REPAIR TO DAMAGED DORM 2ND FLOOR - WHITECHAPEL FS,"5,462.00",1,"5,462.00",12/07/2016,Jul,F33,WHITECHAPEL FIRE STATION,"5,462.00"
18387,FAHEY BUILDERS LTD============,P,PSP/21533,1,INTERCEPTOR MAINTENANCE - HOLLOWAY FS,"1,670.00",1,"1,670.00",21/07/2016,Jul,Z13,PROPERTY SERVICES (3 US),"1,670.00"
18387,FAHEY BUILDERS LTD============,P,PSP/21533,2,INTERCEPTOR MAINTENANCE - EDMONTON FS,"1,670.00",1,"1,670.00",21/07/2016,Jul,Z13,PROPERTY SERVICES (3 US),"1,670.00"
18387,FAHEY BUILDERS LTD============,P,PSP/21533,3,INTERCEPTOR MAINTENANCE - ERITH FS,"1,670.00",1,"1,670.00",21/07/2016,Jul,Z13,PROPERTY SERVICES (3 US),"1,670.00"
18387,FAHEY BUILDERS LTD============,P,PSP/21533,4,INTERCEPTOR MAINTENANCE - RICHMOND FS,"1,670.00",1,"1,670.00",21/07/2016,Jul,Z13,PROPERTY SERVICES (3 US),"1,670.00"
18387,FAHEY BUILDERS LTD============,P,PSP/21533,5,INTERCEPTOR MAINTENANCE - POPLAR FS,"1,670.00",1,"1,670.00",21/07/2016,Jul,Z13,PROPERTY SERVICES (3 US),"1,670.00"
20784,WORKSHOP 2 LIMITED,P,PSP/21534,1,PROVISION OF EXTERNAL SIGN & FRAMES FOR INTERNAL SIGNS - HQ,1,5299.19,"5,299.19",21/07/2016,Jul,H17,UNION STREET HQ - FM,"5,299.19"
19780,MOOLANDS LTD,P,PSP/21551,1,REPAIR MAIN WATER PIPE LEAK - SOUTHWARK TC,"6,180.00",1,"6,180.00",26/07/2016,Jul,H12,"SITE MANAGER, STC","6,180.00"
2564,DRON & WRIGHT=================,P,PSP/21589,1,SITE SEARCH - BRIXTON FS,1,5000,"5,000.00",02/08/2016,Aug,E46,BRIXTON FIRE STATION,"5,000.00"
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21595,1,VARIABLE ORDERS OCT 2015 - CROYDON FS,49.5,1,49.5,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),49.5
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21595,2,VARIABLE ORDERS OCT 2015 - LAMBETH FS,869.73,1,869.73,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),869.73
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21595,3,VARIABLE ORDERS OCT 2015 - NORBURY FS,587.4,1,587.4,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),587.4
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21595,4,VARIABLE ORDERS OCT 2015 - NEW MALDEN FS,213.37,1,213.37,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),213.37
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21595,5,VARIABLE ORDERS OCT 2015 - BIGGIN HILL FS,745.42,1,745.42,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),745.42
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21595,6,VARIABLE ORDERS OCT 2015 - FOREST HILL FS,112.2,1,112.2,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),112.2
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21595,7,VARIABLE ORDERS OCT 2015 - UNION ST,208.28,1,208.28,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),208.28
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21595,8,VARIABLE ORDERS OCT 2015 - BDC,364,1,364,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),364
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21595,9,VARIABLE ORDERS OCT 2015 - LAMBETH RIVER,100.77,1,100.77,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),100.77
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21595,10,VARIABLE ORDERS OCT 2015 - ADDINGTON FS,396.84,1,396.84,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),396.84
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21595,11,VARIABLE ORDERS OCT 2015 - RICHMOND FS,961.73,1,961.73,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),961.73
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21595,12,VARIABLE ORDERS OCT 2015 - GREENWICH FS,67.18,1,67.18,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),67.18
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21595,13,VARIABLE ORDERS OCT 2015 - SURBITON FS,242.19,1,242.19,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),242.19
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21595,14,VARIABLE ORDERS OCT 2015 - BECKENHASM FS,467.5,1,467.5,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),467.5
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21595,15,VARIABLE ORDERS OCT 2015 - SIDCUP FS,315.37,1,315.37,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),315.37
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21595,16,VARIABLE ORDERS OCT 2015 - BRIXTON FS,214.23,1,214.23,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),214.23
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21595,17,VARIABLE ORDERS OCT 2015 - CLAPHAM FS,377.89,1,377.89,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),377.89
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21595,18,VARIABLE ORDERS OCT 2015 - SUTTON FS,625.42,1,625.42,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),625.42
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21595,19,VARIABLE ORDERS OCT 2015 - BEXLEY FS,344.3,1,344.3,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),344.3
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21595,20,VARIABLE ORDERS OCT 2015 - ELTHAM FS,177.93,1,177.93,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),177.93
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21595,21,VARIABLE ORDERS OCT 2015 - BROMLEY FS,336.2,1,336.2,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),336.2
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21595,22,VARIABLE ORDERS OCT 2015 - PLUMSTEAD FS,165,1,165,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),165
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21595,23,VARIABLE ORDERS OCT 2015 - WANDSWORTH FS,140.7,1,140.7,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),140.7
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21595,24,VARIABLE ORDERS OCT 2015 - DEPTFORD FS,88,1,88,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),88
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21595,25,VARIABLE ORDERS OCT 2015 - LEWISHAM FS,25.19,1,25.19,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),25.19
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21595,26,VARIABLE ORDERS OCT 2015 - EAST GREENWICH FS,259.38,1,259.38,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),259.38
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21595,27,VARIABLE ORDERS OCT 2015 - TWICKENHAM FS,58.78,1,58.78,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),58.78
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21596,1,VARIABLE ORDERS DEC 2015 - BECKENHAM FS,731.5,1,731.5,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),731.5
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21596,2,VARIABLE ORDERS DEC 2015 - CROYDON FS,449.09,1,449.09,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),449.09
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21596,3,VARIABLE ORDERS DEC 2015 - SURBITON FS,"1,592.97",1,"1,592.97",03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),"1,592.97"
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21596,4,VARIABLE ORDERS DEC 2015 - SUTTON FS,505.18,1,505.18,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),505.18
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21596,5,VARIABLE ORDERS DEC 2015 - UNION ST,349.36,1,349.36,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),349.36
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21596,6,VARIABLE ORDERS DEC 2015 - SIDCUP FS,336.64,1,336.64,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),336.64
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21596,7,VARIABLE ORDERS DEC 2015 - TWICKENHAM FS,228.8,1,228.8,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),228.8
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21596,8,VARIABLE ORDERS DEC 2015 - WIMBLEDON FS,175.39,1,175.39,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),175.39
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21596,9,VARIABLE ORDERS DEC 2015 - STC,16.8,1,16.8,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),16.8
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21596,10,VARIABLE ORDERS DEC 2015 - BROMLEY FS,512.62,1,512.62,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),512.62
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21596,12,VARIABLE ORDERS DEC 2015 - BATTERSEA FS,66.12,1,66.12,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),66.12
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21596,13,VARIABLE ORDERS DEC 2015 - WEST NORWOOD FS,176,1,176,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),176
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21596,14,VARIABLE ORDERS DEC 2015 - CLAPHAM FS,173.78,1,173.78,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),173.78
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21596,15,VARIABLE ORDERS DEC 2015 - BEXLEY FS,600.5,1,600.5,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),600.5
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21596,16,VARIABLE ORDERS DEC 2015 - RICHMOND FS,176,1,176,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),176
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21596,17,VARIABLE ORDERS DEC 2015 - NEW CROSS FS,931.57,1,931.57,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),931.57
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21596,18,VARIABLE ORDERS DEC 2015 - ELTHAM FS,182.5,1,182.5,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),182.5
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21596,19,VARIABLE ORDERS DEC 2015 - NORBURY FS,51.51,1,51.51,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),51.51
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21596,20,VARIABLE ORDERS DEC 2015 - WALLINGTON FS,396,1,396,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),396
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21596,23,VARIABLE ORDERS DEC 2015 - BRIXTON FS,66.12,1,66.12,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),66.12
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21596,24,VARIABLE ORDERS DEC 2015 - LAMBETH FS,117.57,1,117.57,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),117.57
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21596,25,VARIABLE ORDERS DEC 2015 - LEWISHAM FS,208.12,1,208.12,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),208.12
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21596,26,VARIABLE ORDERS DEC 2015 - BIGGIN HILL FS,35.79,1,35.79,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),35.79
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21596,27,VARIABLE ORDERS DEC 2015 - LAMBETH FS,66.12,1,66.12,03/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),66.12
19094,B NOKES CONTRACTS LTD,P,PSP/21600,1,SHOWER WORKS - HAROLD HILL FS,"8,070.00",1,"8,070.00",03/08/2016,Aug,F57,HAROLD HILL FIRE STATION,"8,070.00"
15207,PILLINGER CONTROLS LTD========,P,PSP/21603,1,HIGH LEVEL INVESTIGATION OF C2 & CO2 SENSORS THROUGH OUT,"5,250.00",1,"5,250.00",09/08/2016,Aug,E51,WEST NORWOOD FIRE STATION,"5,250.00"
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21604,1,VARIABLE ORDERS APR 2016 - BATTERSEA FS,229.8,1,229.8,10/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),229.8
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21604,2,VARIABLE ORDERS APR 2016 - SIDCUP FS,"2,750.08",1,"2,750.08",10/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),"2,750.08"
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21604,3,VARIABLE ORDERS APR 2016 - BRIXTON FS,176,1,176,10/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),176
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21604,4,VARIABLE ORDERS APR 2016 - NEW CROSS FS,802.26,1,802.26,10/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),802.26
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21604,5,VARIABLE ORDERS APR 2016 - WIMBLEDON FS,947.47,1,947.47,10/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),947.47
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21604,6,VARIABLE ORDERS APR 2016 - BROMLEY FS,198.32,1,198.32,10/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),198.32
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21604,7,VARIABLE ORDERS APR 2016 - DEPTFORD FS,107.33,1,107.33,10/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),107.33
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21604,8,VARIABLE ORDERS APR 2016 - CLAPHAM FS,372.16,1,372.16,10/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),372.16
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21604,9,VARIABLE ORDERS APR 2016 - UNION ST,524.04,1,524.04,10/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),524.04
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21604,10,VARIABLE ORDERS APR 2016 - WANDSWORTH FS,247.85,1,247.85,10/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),247.85
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21604,11,VARIABLE ORDERS APR 2016 - ERITH FS,174.04,1,174.04,10/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),174.04
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21604,12,VARIABLE ORDERS APR 2016 - RICHMOND FS,681.81,1,681.81,10/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),681.81
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21604,13,VARIABLE ORDERS APR 2016 - LEWISHAM FS,41.99,1,41.99,10/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),41.99
14341,KIER BUILDING SERV ENGINEERS==,P,PSP/21604,14,VARIABLE ORDERS APR 2016 - WEST NORWOOD FS,334.08,1,334.08,10/08/2016,Aug,Z13,PROPERTY SERVICES (3 US),334.08
